SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
887	0	0.034	0	0.0057	0.033	0.0057	0.034	0.034	0	0	0	0.034	0.034	0.04	0.034	0.037	0.57	0.034	0.034	0.034	16	0.071
888	0.00024	0.018	0.00011	0.34	0.018	0.34	0.018	0.018	0.00011	0.00011	0.00011	0.018	0.018	1.8e-06	0.018	0.13	0.0015	0.018	0.018	0.018	3	0.16
889	0.00052	2.9e-05	0.00024	0.5	2.9e-05	0.5	2.9e-05	2.9e-05	0.00024	0.00024	0.00024	2.9e-05	2.9e-05	0	2.9e-05	0.0051	0	2.9e-05	2.9e-05	2.9e-05	3	0.16
890	1.8e-06	0.058	0	0.034	0.057	0.034	0.058	0.058	0	0	0	0.058	0.058	0.0061	0.058	0.1	0.25	0.058	0.058	0.058	16	0.071
891	0.00047	0.042	0.00022	0.15	0.042	0.15	0.042	0.042	0.00022	0.00022	0.00022	0.042	0.042	0.0063	0.042	0.12	0.15	0.042	0.042	0.042	16	0.071
892	0.00047	0.038	0.00022	0.21	0.038	0.21	0.038	0.038	0.00022	0.00022	0.00022	0.038	0.038	0.00082	0.038	0.14	0.05	0.038	0.038	0.038	3	0.16
893	0.054	0.01	0.025	0.34	0.01	0.34	0.01	0.01	0.025	0.025	0.025	0.01	0.01	0.00042	0.01	0.057	0.013	0.01	0.01	0.01	3	0.16
894	1.2e-05	0.043	5.7e-06	0.034	0.042	0.034	0.043	0.043	5.7e-06	5.7e-06	5.7e-06	0.043	0.043	0.027	0.043	0.074	0.4	0.043	0.043	0.043	16	0.071
895	3.9e-05	0.024	1.8e-05	0.3	0.024	0.3	0.024	0.024	1.8e-05	1.8e-05	1.8e-05	0.024	0.024	0	0.024	0.17	0.0013	0.024	0.024	0.024	3	0.16
896	0.0044	0.027	0.002	0.28	0.026	0.28	0.027	0.027	0.002	0.002	0.002	0.027	0.027	0.0014	0.027	0.11	0.047	0.027	0.027	0.027	3	0.16
897	7.3e-05	0.05	3.4e-05	0.11	0.05	0.11	0.05	0.05	3.4e-05	3.4e-05	3.4e-05	0.05	0.05	0.0037	0.05	0.13	0.14	0.05	0.05	0.05	16	0.071
898	0.038	4.1e-05	0.018	0.44	4e-05	0.44	4.1e-05	4.1e-05	0.018	0.018	0.018	4.1e-05	4.1e-05	0	4.1e-05	0.0035	0	4.1e-05	4.1e-05	4.1e-05	3	0.16
899	0	0.0036	0	0	0.0036	0	0.0036	0.0036	0	0	0	0.0036	0.0036	0.043	0.0036	0.00037	0.92	0.0036	0.0036	0.0036	16	0.071
900	0.00062	0.013	0.00029	0.39	0.013	0.39	0.013	0.013	0.00029	0.00029	0.00029	0.013	0.013	3.9e-06	0.013	0.088	0.0017	0.013	0.013	0.013	3	0.16
901	0.032	0.0047	0.015	3.1e-06	0.0046	3.1e-06	0.0047	0.0047	0.015	0.015	0.015	0.0047	0.0047	0.065	0.0047	0.00091	0.8	0.0047	0.0047	0.0047	16	0.071
902	0.026	0.036	0.012	0.004	0.035	0.004	0.036	0.036	0.012	0.012	0.012	0.036	0.036	0.021	0.036	0.033	0.51	0.036	0.036	0.036	16	0.071
903	0.029	0.022	0.014	0.0011	0.022	0.0011	0.022	0.022	0.014	0.014	0.014	0.022	0.022	0.039	0.022	0.016	0.63	0.022	0.022	0.022	16	0.071
904	0.016	4.3e-05	0.0076	0	4.2e-05	0	4.3e-05	4.3e-05	0.0076	0.0076	0.0076	4.3e-05	4.3e-05	0.28	4.3e-05	0	0.68	4.3e-05	4.3e-05	4.3e-05	16	0.071
905	0.0011	0.034	0.00053	0.24	0.033	0.24	0.034	0.034	0.00053	0.00053	0.00053	0.034	0.034	0.001	0.034	0.13	0.05	0.034	0.034	0.034	3	0.16
906	0.0082	0.03	0.0038	0.23	0.029	0.23	0.03	0.03	0.0038	0.0038	0.0038	0.03	0.03	0.0077	0.03	0.089	0.13	0.03	0.03	0.03	3	0.16
907	0.019	0.0032	0.0087	0.00018	0.0032	0.00018	0.0032	0.0032	0.0087	0.0087	0.0087	0.0032	0.0032	0.32	0.0032	0.0018	0.59	0.0032	0.0032	0.0032	16	0.071
908	0.00022	0.044	0.0001	0.1	0.043	0.1	0.044	0.044	0.0001	0.0001	0.0001	0.044	0.044	0.013	0.044	0.11	0.24	0.044	0.044	0.044	16	0.071
909	0.0011	0.0089	0.0005	0.41	0.0088	0.41	0.0089	0.0089	0.0005	0.0005	0.0005	0.0089	0.0089	0	0.0089	0.087	0.00041	0.0089	0.0089	0.0089	3	0.16
910	0.00026	0.042	0.00012	0.099	0.042	0.099	0.042	0.042	0.00012	0.00012	0.00012	0.042	0.042	0.017	0.042	0.1	0.26	0.042	0.042	0.042	16	0.071
911	0.0016	0.035	0.00075	0.22	0.034	0.22	0.035	0.035	0.00075	0.00075	0.00075	0.035	0.035	0.003	0.035	0.12	0.086	0.035	0.035	0.035	3	0.16
912	1.4e-05	0.017	6.4e-06	0.33	0.017	0.33	0.017	0.017	6.4e-06	6.4e-06	6.4e-06	0.017	0.017	0	0.017	0.16	0.00018	0.017	0.017	0.017	3	0.16
913	0.0068	0.069	0.0032	0.034	0.068	0.034	0.069	0.069	0.0032	0.0032	0.0032	0.069	0.069	0.00047	0.069	0.13	0.09	0.069	0.069	0.069	15	0.12
914	0.027	0.05	0.013	0.00013	0.049	0.00013	0.05	0.05	0.013	0.013	0.013	0.05	0.05	0.002	0.05	0.021	0.4	0.05	0.05	0.05	16	0.071
915	0.016	0.061	0.0076	0.0076	0.06	0.0076	0.061	0.061	0.0076	0.0076	0.0076	0.061	0.061	0.0028	0.061	0.07	0.26	0.061	0.061	0.061	16	0.071
916	0.0031	0.052	0.0014	0.14	0.051	0.14	0.052	0.052	0.0014	0.0014	0.0014	0.052	0.052	0.00022	0.052	0.16	0.04	0.052	0.052	0.052	15	0.12
917	0.0018	0.082	0.00083	0.0086	0.081	0.0086	0.082	0.082	0.00083	0.00083	0.00083	0.082	0.082	4.6e-06	0.082	0.14	0.015	0.082	0.082	0.082	15	0.12
918	0.0028	0.037	0.0013	0.23	0.036	0.23	0.037	0.037	0.0013	0.0013	0.0013	0.037	0.037	0.00042	0.037	0.13	0.038	0.037	0.037	0.037	3	0.16
919	0.0023	0.018	0.0011	0.36	0.017	0.36	0.018	0.018	0.0011	0.0011	0.0011	0.018	0.018	0.00012	0.018	0.088	0.011	0.018	0.018	0.018	3	0.16
920	0.03	0.0057	0.014	1.6e-05	0.0056	1.6e-05	0.0057	0.0057	0.014	0.014	0.014	0.0057	0.0057	0.087	0.0057	0.0016	0.77	0.0057	0.0057	0.0057	16	0.071
921	0.0089	0.038	0.0041	0.16	0.038	0.16	0.038	0.038	0.0041	0.0041	0.0041	0.038	0.038	0.0072	0.038	0.1	0.16	0.038	0.038	0.038	3	0.16
922	0.027	0.016	0.013	0.0015	0.016	0.0015	0.016	0.016	0.013	0.013	0.013	0.016	0.016	0.085	0.016	0.012	0.66	0.016	0.016	0.016	16	0.071
