SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
1963	0.0012	0.0028	0.63	0	0.37	0	0	0	2.6e-06	0	2	0.39
1964	0.98	0.0041	0.00081	0.0061	0.0085	1e-05	0	0	0.0025	0	0	0.61
1965	0.97	0.006	0.0026	0.0036	0.018	7.9e-06	0	0	0.00051	0	0	0.61
1966	0.58	0.02	0.15	0.00018	0.25	1.4e-06	0	0	0	0	0	0.61
1967	0.95	0.01	0.0077	0	0.033	0	0	0	5.6e-06	0	0	0.61
1968	0.14	0.015	0.4	6.9e-06	0.44	0	0	0	0	0	4	0.47
1969	0.99	0.006	6.2e-05	0.0012	0.0071	5.3e-06	0	0	0	0	0	0.61
1970	0.99	0.0014	0	0.0071	0.00037	1.3e-05	0	0	0.00013	0	0	0.61
1971	0.63	0.026	0.066	9.1e-05	0.28	1.1e-06	0	0	0	0	0	0.61
1972	0.98	0.006	0.0004	0.0021	0.011	6.6e-06	0	0	1.9e-05	0	0	0.61
1973	0.012	0.0019	0.86	0	0.13	0	0	0	0	0	2	0.39
1974	0	3e-06	0.99	0	0.0059	0	0	0	0	0	2	0.39
1975	0.84	0.022	0.012	0.0002	0.13	1.9e-06	0	0	0	0	0	0.61
1976	0.094	0.0059	0.7	1.9e-05	0.2	0	0	0	0	0	2	0.39
1977	0.99	0	0	0.0022	0	8.7e-06	0	0	0.011	0	0	0.61
1978	0.95	0	0	0.035	0	3.7e-05	0	0	0.016	0	0	0.61
1979	0.94	0.0092	0.0087	0.0018	0.041	5.5e-06	0	0	4.6e-05	0	0	0.61
1980	0.88	0.033	0.0014	0	0.09	0	0	0	0	0	0	0.61
1981	1	0	0	0.0026	0	1.1e-05	0	0	1.4e-06	0	0	0.61
1982	0.97	0.0068	0.0024	0.0022	0.02	6.6e-06	0	0	2.1e-05	0	0	0.61
1983	0.29	0.02	0.38	0	0.32	0	0	0	0.001	0	2	0.39
1984	0.9	0.0066	0.039	0.0051	0.041	8.3e-06	0	0	0.0099	0.00011	0	0.61
1985	0.86	0.049	0.00026	0	0.092	0	0	0	0	0	0	0.61
1986	0.91	0	0	0	0	0	0.095	6.3e-05	0	0	0	0.61
1987	1	0.0011	0	0.0003	1.1e-05	4.3e-06	0	0	0	0	0	0.61
1988	0.94	0.017	0.0016	0	0.04	0	0	0	0	0	0	0.61
1989	0.95	0.0059	0.0079	0.005	0.023	8.9e-06	0	0	0.0033	0	0	0.61
1990	0.99	0.0054	7.6e-05	0.0016	0.0065	6.1e-06	0	0	2.9e-06	0	0	0.61
1991	0.85	0.037	0.002	0	0.11	0	0	0	0	0	0	0.61
1992	0.99	0.007	1.2e-05	0	0.0042	0	0	0	0	0	0	0.61
1993	0.76	0.043	0.0057	0	0.19	0	0	0	0	0	0	0.61
1994	0.97	0.013	0.00022	0	0.018	0	0	0	0	0	0	0.61
1995	0.69	0.05	0.0082	0	0.26	0	0	0	0	0	0	0.61
1996	2.3e-05	0.00051	0.69	0	0.31	0	0	0	0	0	2	0.39
1997	0.94	0.017	0.0019	0	0.043	0	0	0	0	0	0	0.61
1998	1	0.00065	0	0	2.3e-05	0	0	0	0	0	0	0.61
1999	1	0.0019	0	0	0.00044	0	0	0	0	0	0	0.61
2000	0.96	0.019	7.7e-05	0	0.023	0	0	0	0	0	0	0.61
2001	0.16	0.01	0.62	0	0.21	0	0	0	0	0.00013	2	0.39
2002	0.98	0.0091	4.3e-05	0	0.0076	0	0	0	0	0	0	0.61
2003	0.99	0.006	0.00018	0	0.0068	0	0	0	0	0	0	0.61
2004	0.02	0.004	0.79	0	0.18	0	0	0	0	0	2	0.39
2005	0.00012	0.00023	0.93	0	0.059	0	0	0	0.01	0	2	0.39
2006	1	0.0022	0	0	0.00026	0	0	0	0	0	0	0.61
2007	0.2	0.036	0.14	0	0.62	0	0	0	0	0	4	0.47
2008	1	0	0	0.0019	0	8.1e-06	0	0	1.6e-05	0	0	0.61
2009	0.98	0.011	3.4e-05	0.00027	0.012	2.8e-06	0	0	0	0	0	0.61
2010	1	0.0013	0	0.0026	0.00013	9.1e-06	0	0	0	0	0	0.61
2011	1	0	0	0.0035	0	1.2e-05	0	0	2.2e-05	0	0	0.61
2012	0.98	0	0	0.013	0	2.1e-05	0	0	0.0035	0	0	0.61
2013	0.99	0.0046	6.1e-06	0.0011	0.0028	5.5e-06	0	0	0	0	0	0.61
2014	1	0.0014	0	0.0028	0.00015	9.4e-06	0	0	0	0	0	0.61
2015	0	0	0	0	0	0	0	2e-05	0	1	9	0.13
2016	0.95	0.012	0.0051	0	0.037	0	0	0	0	0	0	0.61
2017	0.99	0.0052	0.00028	0	0.0063	0	0	0	0	0	0	0.61
2018	1	0	0	0.0013	0	8e-06	0	0	0	0	0	0.61
2019	0.95	0.012	0.0041	0	0.033	0	0	0	0	0	0	0.61
2020	0.023	0.0031	0.84	0	0.13	0	0	0	0	0.00041	2	0.39
2021	0	0	0	0	0	0	0.99	0.013	0	3.5e-06	6	0
2022	0.81	0	0	0.035	0	3.2e-05	0	0	0.16	0	0	0.61
2023	0.88	0.013	0.04	0	0.068	0	0	0	0	0	0	0.61
2024	0.97	0.0079	0.0017	0	0.016	0	0	0	0	0	0	0.61
2025	0.99	0	0	0.0052	0	1.4e-05	0	0	0.00014	0	0	0.61
2026	0	0	0	0	0	0	1	0.00036	0	0	6	0
2027	0.79	0.025	0.032	0	0.15	0	0	0	0	0	0	0.61
2028	3.7e-05	0.00015	0.94	0	0.06	0	0	0	0	0	2	0.39
2029	0.47	0	0	0.0018	0	2e-06	0	0	0.53	0	8	0.87
2030	0.91	0.0015	2.9e-05	0.018	0.0012	1.7e-05	0	0	0.067	0	0	0.61
2031	0.98	0.011	1.2e-05	0.00019	0.0094	2.5e-06	0	0	0	0	0	0.61
2032	1	0.0017	0	0	0.0002	0	0	0	0	0	0	0.61
2033	1	0	0	1e-05	0	1e-06	0	0	0	0	0	0.61
2034	0.21	0.013	0.52	0	0.25	0	0	0	0.011	4.8e-06	2	0.39
2035	0.71	0.018	0.13	0	0.14	0	0	0	0.0014	0	0	0.61
2036	1	0	0	0.0037	0	1.3e-05	0	0	3.7e-06	0	0	0.61
2037	0.99	0.005	4.3e-05	0	0.0038	0	0	0	0	0	0	0.61
2038	0.99	0.0032	3e-05	0	0.002	0	0	0	0	0	0	0.61
2039	0.81	0.0011	1.3e-05	0.022	0.00066	1.8e-05	0	0	0.17	0	0	0.61
2040	0	0	0	3.3e-06	0	0	0	0	1	0	8	0.87
2041	0.82	0.0014	4.6e-05	0.019	0.0012	1.6e-05	0	0	0.16	0	0	0.61
2042	0.87	0.016	0.019	0.00053	0.099	3e-06	0	0	0	0	0	0.61
2043	1	0	0	0.00035	0	3.9e-06	0	0	0	0	0	0.61
2044	0.93	0.0088	0.013	0.0023	0.043	6.1e-06	0	0	0.00017	0	0	0.61
2045	0	0	0	0	0	0	0	0.8	0	0.2	7	0.043
2046	0	0	0	0	0	0	0.81	0.17	0	0.015	6	0
2047	0	0	0	0.0077	0	0.00018	0	0.99	0	0.0042	7	0.043
2048	0.91	0	0	0	0	0	0.095	8.7e-06	0	0	0	0.61
2049	0	0	0	0.0021	0	0	0	0	0.00013	1	9	0.13
2050	0	0	0	2.2e-05	0	0.00018	0	1	0	0	7	0.043
2051	0.33	0.016	0.41	0	0.23	0	0	0	0.0099	1.3e-05	2	0.39
2052	0.9	0	0	5.8e-05	0	1.3e-06	0.094	0.0069	0	6.3e-05	0	0.61
2053	0.87	0.046	0.00026	0	0.085	0	0	0	0	0	0	0.61
2054	0.48	0.099	0.0015	0	0.42	0	0	0	0	0	0	0.61
2055	0	0	0	0	0	0.00018	0	1	0	0	7	0.043
2056	0	0	0	0.008	0	0.00018	0	0.99	0	0.00068	7	0.043
2057	0	0	0	0.00025	0	0.00018	0	1	0	0	7	0.043
2058	0	0	0	0.0031	0	0.00018	0	1	0	0.00024	7	0.043
2059	0	0	0	9.7e-05	0	0.00018	0	1	0	0	7	0.043
2060	0.71	0.023	0.06	0.00013	0.21	1.5e-06	0	0	2.5e-06	0	0	0.61
2061	0	0	0	0.071	0	0.00011	0	0.58	0.00014	0.35	7	0.043
2062	0	0	0	0.00036	0	0.00018	0	1	0	7.9e-06	7	0.043
2063	0	0	0	0.079	0	3.4e-05	0	0.19	0.00068	0.73	9	0.13
2064	0	0	5.3e-05	0.0013	0	0	0	0	0.086	0.91	9	0.13
2065	0	0	0	0	0	0	0	1	0	0.00016	7	0.043
2066	0.82	0.099	2.7e-06	0	0.081	0	0	0	0	0	0	0.61
2067	0.97	0.01	0.0006	0.00051	0.022	3.6e-06	0	0	0	0	0	0.61
2068	0	0	0	0.00034	0	0.00018	0	1	0	5.1e-06	7	0.043
2069	0	0	2.1e-05	7.4e-05	0	0	0	0	0.33	0.67	9	0.13
2070	0	0	0	0.12	0	0.00011	0	0.63	0	0.25	7	0.043
2071	0	0	0	0.055	0	0	0	0.002	3.9e-06	0.94	9	0.13
2072	0	0	0	0.0039	0	0.00018	0	1	0	0.00016	7	0.043
2073	0	0	0	0.33	0	6.2e-05	0	0.34	0	0.33	7	0.043
2074	0	0	0	0.031	0	0	0	0.0028	0.00061	0.97	9	0.13
2075	1.1e-05	0.0011	0.19	0	0.81	0	0	0	0	0	4	0.47
2076	0.98	0.0087	0.00022	0.00055	0.014	3.8e-06	0	0	0	0	0	0.61
2077	0.94	0.016	0.0026	0	0.042	0	0	0	0	0	0	0.61
2078	0.99	0.0045	2e-05	0	0.0027	0	0	0	0	0	0	0.61
2079	0.99	0.006	0	0	0.00048	0	0	0	0	0	0	0.61
2080	0.9	0	0	1.9e-06	0	0	0.095	0.0013	0	0	0	0.61
2081	0	0	0	0	0	0	0	0	1	0	8	0.87
2082	0	0	0	0.03	0	0.00016	0	0.86	0.0001	0.1	7	0.043
2083	0.0038	0	0	0.0017	0	0	0	0	0.99	0	8	0.87
2084	0.89	0	0	0.00021	0	2.4e-06	0.093	0.013	0	0.00044	0	0.61
2085	0	0	0	0.016	0	0.00017	0	0.96	2e-06	0.025	7	0.043
2086	0.2	0.016	0.47	0	0.31	0	0	0	0.0021	0	2	0.39
2087	0	0	0	2.2e-05	0	0.00018	0	1	0	0	7	0.043
2088	0.93	0.013	0.013	0	0.049	0	0	0	9.4e-06	0	0	0.61
2089	1	0.00051	0	0	4.3e-06	0	0	0	0	0	0	0.61
2090	0.55	0.044	0.046	0	0.36	0	0	0	0	0	0	0.61
2091	0.82	0.06	0.00027	0	0.12	0	0	0	0	0	0	0.61
2092	0	0	0	0.00021	0	0.00018	0	1	0	0	7	0.043
2093	0.98	0.013	1.1e-05	0	0.0083	0	0	0	0	0	0	0.61
2094	1	0	0	0.002	0	1e-05	0	0	0	0	0	0.61
2095	0.33	0.014	0.42	0	0.21	0	0	0	0.02	0.00017	2	0.39
2096	0.99	0.00073	0	0.0093	5.5e-05	1.6e-05	0	0	6.8e-05	0	0	0.61
2097	0.92	0.024	0.00044	0.00065	0.053	5.6e-06	0	0	0	0	0	0.61
2098	0.79	0.044	0.0018	0.00016	0.16	2.7e-06	0	0	0	0	0	0.61
2099	0.89	0.00039	0	0.091	1.1e-05	6.7e-05	0	0	0.02	0	0	0.61
2100	0	0	6.4e-06	0	0	0	0.75	0.22	0	0.032	6	0
2101	0	0	0	0	0	0	0.95	0.053	0	0.00028	6	0
2102	0.91	0.0043	0.0088	0.0089	0.017	1.1e-05	0	0	0.05	0	0	0.61
2103	0.98	0.0014	2.8e-06	0.014	0.00056	1.7e-05	0	0	0.0069	0	0	0.61
2104	0	0	0	0	0	0	0	0	1	0	8	0.87
2105	0.89	0.023	0.0024	0.00014	0.089	1.8e-06	0	0	0	0	0	0.61
2106	0.9	0	0	4.7e-06	0	0	0.095	0.002	0	0	0	0.61
2107	0.26	0.0088	0.51	0.00014	0.18	0	0	0	0.037	0.00055	2	0.39
2108	0.91	0.0093	0.024	0.0019	0.052	5.6e-06	0	0	0.0001	0	0	0.61
2109	0.99	0.0021	2.7e-06	0.0042	0.00086	1e-05	0	0	6e-06	0	0	0.61
2110	0.9	0.027	0.0018	0	0.072	0	0	0	0	0	0	0.61
2111	1	0	0	0.00035	0	4.7e-06	0	0	0	0	0	0.61
2112	0.94	0.012	0.0085	0	0.041	0	0	0	2.8e-06	0	0	0.61
2113	0.98	0.0077	0.00012	0	0.0081	0	0	0	0	0	0	0.61
2114	0.82	0	0	0.18	0	0.00013	0	0	1.6e-06	0	0	0.61
2115	0.99	0.0041	0	0	0.0012	0	0	0	0	0	0	0.61
2116	0.99	0.0032	4.9e-05	0	0.0023	0	0	0	0	0	0	0.61
2117	0.97	0.0072	0.0033	1.4e-06	0.017	0	0	0	2.5e-06	0	0	0.61
2118	0.89	0.021	0.0081	0	0.08	0	0	0	0	0	0	0.61
2119	0.93	0	0	0.039	0	3.8e-05	0	0	0.03	0	0	0.61
2120	0.96	0.0079	0.008	6e-05	0.025	0	0	0	2.9e-05	0	0	0.61
2121	0.5	0.028	0.17	0	0.3	0	0	0	5.8e-05	0	0	0.61
2122	0.93	0.013	0.0098	0	0.045	0	0	0	2.9e-06	0	0	0.61
2123	1	0.0031	0	0	0.00047	0	0	0	0	0	0	0.61
2124	0.62	0.061	0.0063	0	0.31	0	0	0	0	0	0	0.61
2125	1	0.0022	0	0	0.00011	0	0	0	0	0	0	0.61
2126	0.65	0.012	0.19	0.0007	0.14	2.8e-06	0	0	0.0038	9.1e-06	0	0.61
2127	0.93	0.0029	0.001	0.012	0.0059	1.4e-05	0	0	0.046	0	0	0.61
2128	1	0	0	0.0032	0	1.2e-05	0	0	2.7e-06	0	0	0.61
2129	0.99	0.0039	0	0.00036	0.0007	3.7e-06	0	0	0	0	0	0.61
2130	0.99	0.0041	7.6e-06	0.0016	0.0026	6.3e-06	0	0	0	0	0	0.61
2131	0.69	0.015	0.12	0.00049	0.17	2.5e-06	0	0	2.2e-06	0	0	0.61
2132	0.87	0.0074	0.058	0.0042	0.052	7.4e-06	0	0	0.0055	0.00024	0	0.61
2133	0.89	0.01	0.033	0.0018	0.065	5.3e-06	0	0	0.00012	0	0	0.61
2134	0	0	0.93	0	0	0	0	0	0.069	0	2	0.39
2135	0	0	0	0.023	0	0	0	5.4e-05	0.00019	0.98	9	0.13
2136	1	0.0031	0	0.00045	0.0004	4.2e-06	0	0	0	0	0	0.61
2137	0.99	0.00081	0	0.0059	5.5e-05	1.4e-05	0	0	6e-06	0	0	0.61
2138	0.89	0.011	0.028	0.0014	0.07	4.7e-06	0	0	3.6e-05	0	0	0.61
2139	0.98	0.0065	7.6e-05	0.0011	0.008	5.1e-06	0	0	0	0	0	0.61
2140	1	0.0016	0	0	0.00033	0	0	0	0	0	0	0.61
2141	0.99	0.0023	1.3e-05	0.0055	0.0015	1.1e-05	0	0	5.8e-05	0	0	0.61
2142	1	0	0	0.00082	0	7e-06	0	0	0	0	0	0.61
2143	0.23	0.014	0.5	0	0.25	0	0	0	0.012	7.6e-06	2	0.39
2144	1	0	0	0.00086	0	6.6e-06	0	0	0	0	0	0.61
2145	0.99	0	0	0.012	0	2.1e-05	0	0	0.0013	0	0	0.61
2146	1	0.0035	5.1e-06	0	0.0014	0	0	0	0	0	0	0.61
2147	0.03	0.0058	0.73	0	0.23	0	0	0	0.0057	0	2	0.39
2148	1	0	0	0.00043	0	4.5e-06	0	0	0	0	0	0.61
2149	0.9	0.029	0.0013	0	0.073	0	0	0	0	0	0	0.61
2150	0.91	0	0	0	0	0	0.095	0	0	0	0	0.61
2151	0.99	0.0063	4.8e-05	0	0.0051	0	0	0	0	0	0	0.61
2152	0.99	0.0063	0.00023	0	0.0075	0	0	0	0	0	0	0.61
2153	0	0	0	0.11	0	8.4e-05	0	0.46	1.3e-05	0.43	7	0.043
2154	0.81	0.048	0.0014	0	0.14	0	0	0	0	0	0	0.61
2155	5.4e-05	8.9e-05	0.83	0	0.027	0	0	0	0.14	3.6e-06	2	0.39
2156	0.17	0.022	0.36	0	0.45	0	0	0	6.1e-05	0	4	0.47
2157	0.94	0	0	0.038	0	3.8e-05	0	0	0.019	0	0	0.61
2158	0.99	0.0091	0	0	0.0034	0	0	0	0	0	0	0.61
2159	0.75	0.02	0.053	0.00021	0.17	1.9e-06	0	0	4.2e-06	0	0	0.61
2160	0	0	0.98	0	9.8e-05	0	0	0	0.016	0	2	0.39
2161	0	0	0	0.00028	0	0	0	0	1	0	8	0.87
2162	0.98	0.0067	0.0018	0	0.014	0	0	0	0	0	0	0.61
2163	0.99	0	0	0.0052	0	1.3e-05	0	0	0.00037	0	0	0.61
2164	1	0	0	0.0045	0	1.4e-05	0	0	5.1e-06	0	0	0.61
2165	1	0.0032	0	0	0.00031	0	0	0	0	0	0	0.61
2166	0.82	0.014	0.075	0	0.091	0	0	0	0.0013	7.6e-06	0	0.61
2167	0	0	0	1.6e-06	0	0.00018	0	1	0	0	7	0.043
2168	1	0.00058	0	0	5.3e-06	0	0	0	0	0	0	0.61
2169	0.98	0	0	0.013	0	2.2e-05	0	0	0.0042	0	0	0.61
2170	0.99	0.0077	1.1e-05	0	0.0044	0	0	0	0	0	0	0.61
2171	1	0	0	0.0035	0	1.7e-05	0	0	0	0	0	0.61
2172	0.99	0.0022	1.5e-05	0.0067	0.0014	1.2e-05	0	0	0.00015	0	0	0.61
2173	0.97	0.013	0.00011	0.00016	0.018	2.3e-06	0	0	0	0	0	0.61
2174	0.97	0.00041	0	0.028	3.1e-05	2.7e-05	0	0	0.0016	0	0	0.61
2175	0.9	0	0	0	0	0	0.095	0.00046	0	0	0	0.61
2176	0.95	0.017	0.0002	9.1e-05	0.03	1.7e-06	0	0	0	0	0	0.61
2177	0.98	0.0041	0.00074	0.0054	0.008	1e-05	0	0	0.00066	0	0	0.61
2178	1	0.00027	0	0.0045	2.2e-06	1.5e-05	0	0	0	0	0	0.61
2179	0	0	0	0	0	0	0	3.2e-06	0	1	9	0.13
2180	0.93	0.006	0.019	0.0058	0.03	9.1e-06	0	0	0.011	0	0	0.61
2181	0	0	0	0.079	0	9.3e-06	0	0.051	0.00016	0.87	9	0.13
2182	0.99	0.0062	0	0.00015	0.0013	2.5e-06	0	0	0	0	0	0.61
2183	0	0	0	0.2	0	5e-05	0	0.28	0	0.52	9	0.13
2184	0	0	0	0.11	0	1.9e-05	0	0.1	2.6e-05	0.79	9	0.13
2185	0.024	0.0011	0.29	0.006	0.04	0	0	0.0021	0.23	0.41	9	0.13
2186	0	0	0	0.013	0	0	0	0.0002	0.0017	0.99	9	0.13
2187	1	0	0	0.00066	0	5e-06	0	0	0	0	0	0.61
2188	0.98	0.0063	0.00052	0	0.0093	0	0	0	0	0	0	0.61
2189	0	0	0	0	0	0	0	0	0	1	9	0.13
2190	0.98	0.0012	0	0.015	0.00042	1.8e-05	0	0	0.0057	0	0	0.61
2191	3.3e-06	2.1e-06	0.078	0	0.00079	0	0	2.5e-06	0	0.92	9	0.13
2192	0.0067	0.003	0.71	0	0.28	0	0	0	0	0	2	0.39
2193	0.3	0.019	0.3	3.3e-05	0.38	0	0	0	0	0	4	0.47
2194	0	0	0	0	0	0	0	0	0	1	9	0.13
2195	1	0	0	0.0038	0	1.2e-05	0	0	0.0012	0	0	0.61
2196	0	0	0	0	0	0	0.99	0.0062	0	0	6	0
2197	0	0	0	0	0	0	0.92	0.078	0	0.001	6	0
2198	0.98	0.00019	0	0.017	1.9e-06	2.6e-05	0	0	1.5e-06	0	0	0.61
2199	0	0	0	0	0	0	0	0	0	1	9	0.13
2200	0.99	0.0014	0	0.0057	0.00028	1.2e-05	0	0	3.2e-05	0	0	0.61
2201	0.85	2e-06	0	0.0027	0	6.9e-06	0	0	0.15	0	0	0.61
2202	0.84	0.019	0.019	0.00029	0.12	2.3e-06	0	0	0	0	0	0.61
2203	0	0	0.00034	0	0	0	0	6.9e-05	0	1	9	0.13
2204	0	0	0	0.015	0	0.00018	0	0.98	0	0.00097	7	0.043
2205	0.97	0.014	1.5e-05	0.00012	0.013	2e-06	0	0	0	0	0	0.61
2206	0.99	0.00026	0	0.0074	2.1e-06	1.8e-05	0	0	0	0	0	0.61
2207	0.73	0.03	0.018	7.4e-05	0.22	1.2e-06	0	0	0	0	0	0.61
2208	1	0	0	0.0007	0	5.8e-06	0	0	3e-06	0	0	0.61
2209	3.1e-05	0	0	7.1e-05	0	0	0	0	1	0	8	0.87
2210	0.22	1.6e-05	0	0.056	0	1.8e-05	0	0	0.72	0	8	0.87
2211	0	0	0.00052	0	3.7e-06	0	0	0.0029	0	1	9	0.13
2212	0.96	0.0086	0.0031	0.0016	0.029	5.5e-06	0	0	2.2e-05	0	0	0.61
2213	0.96	0.0075	0.0031	0.0023	0.025	6.4e-06	0	0	8.3e-05	0	0	0.61
2214	0	0	0	0	0	0	0	0	1	0	8	0.87
2215	0.016	0.0017	0.88	2.1e-06	0.1	0	0	0	0	0.00032	2	0.39
2216	1	0	0	0.00057	0	4.9e-06	0	0	0	0	0	0.61
2217	0.42	0.022	0.19	5.6e-05	0.37	0	0	0	0	0	0	0.61
2218	0.64	0.028	0.05	8e-05	0.28	1.1e-06	0	0	0	0	0	0.61
2219	0	0	1.3e-05	0	0	0	0	0.0001	0	1	9	0.13
2220	0	0	0	0	0	0	0.92	0.075	0	0.00089	6	0
2221	0	0	0.00044	0	7.7e-06	0	0	0.11	0	0.89	9	0.13
2222	0	0	0	0	0	0	0	0	0	1	9	0.13
2223	0	0	0	0	0	0	0	0	0	1	9	0.13
2224	0	0	1.9e-05	0	0	0	0	0	0	1	9	0.13
2225	0.71	0.011	0.16	0.0012	0.12	3.7e-06	0	0	0.00011	5.9e-06	0	0.61
2226	0	0	0.092	0	0.00045	0	0	0	0	0.91	9	0.13
2227	0	0	8.8e-05	0	0	0	0	0.022	0	0.98	9	0.13
2228	0.99	0.0017	4.7e-06	0.0097	0.00085	1.4e-05	0	0	0.0018	0	0	0.61
2229	0.85	0.00064	0	0.03	0.00016	2.3e-05	0	0	0.12	0	0	0.61
2230	0.014	0.0019	0.86	1.1e-06	0.12	0	0	0	0	0	2	0.39
2231	0.92	0.0072	0.027	0.0041	0.041	7.7e-06	0	0	0.0031	0	0	0.61
2232	0.99	0.0027	2.8e-05	0.0064	0.0022	1.1e-05	0	0	0.00069	0	0	0.61
2233	0.24	0.025	0.2	8.5e-06	0.54	0	0	0	0	0	4	0.47
2234	1	0	0	0.0014	0	7e-06	0	0	8e-06	0	0	0.61
2235	1	0	0	0.00047	0	4e-06	0	0	0.0019	0	0	0.61
2236	0.0017	0	0	0.0026	0	0	0	0	1	0	8	0.87
2237	0.084	0.005	0.74	2.2e-05	0.17	0	0	0	0	2e-05	2	0.39
2238	0.92	0.047	2.9e-06	1.6e-06	0.033	0	0	0	0	0	0	0.61
2239	0.54	0.035	0.056	2e-05	0.37	0	0	0	0	0	0	0.61
2240	0	0	4.4e-05	0.028	0	1.4e-06	0	0.0074	0.0098	0.96	9	0.13
2241	0	0	0	0.00015	0	0	0	0	3.4e-05	1	9	0.13
2242	0.00031	0.00061	0.85	0	0.15	0	0	0	0.00017	0	2	0.39
2243	0.99	0	0	0.0067	0	1.5e-05	0	0	0.00082	0	0	0.61
2244	0.88	0.011	0.047	0.00012	0.062	0	0	0	4e-05	2.5e-05	0	0.61
2245	1	0	0	0.00062	0	5.3e-06	0	0	0	0	0	0.61
2246	0.95	0.0097	0.0068	0	0.03	0	0	0	0	0	0	0.61
2247	0	0	0	0	0	0	0	0.00058	0	1	9	0.13
2248	1	0	0	3.5e-05	0	1.3e-06	0	0	0	0	0	0.61
2249	0.98	0.0087	6.9e-05	0	0.0083	0	0	0	0	0	0	0.61
2250	1	0	0	0.00043	0	4.3e-06	0	0	0	0	0	0.61
2251	1	0	0	0.0021	0	9.2e-06	0	0	4.9e-06	0	0	0.61
2252	1	0	0	0.0013	0	7.6e-06	0	0	0	0	0	0.61
2253	1	0	0	0.003	0	1e-05	0	0	5.8e-05	0	0	0.61
2254	0.99	0.0062	0.0002	0	0.0072	0	0	0	0	0	0	0.61
2255	0.98	0	0	0.015	0	2.3e-05	0	0	0.0042	0	0	0.61
2256	0.00057	0.00047	0.93	0	0.072	0	0	0	0	0	2	0.39
2257	1	0	0	1.6e-06	0	0	0	0	0	0	0	0.61
2258	0.98	0	0	0.011	0	1.8e-05	0	0	0.011	0	0	0.61
2259	0.98	0	0	0.013	0	2.1e-05	0	0	0.0064	0	0	0.61
2260	1	0	0	0.00066	0	5.2e-06	0	0	0	0	0	0.61
2261	0.0056	0.0022	0.83	0	0.16	0	0	0	0	0	2	0.39
2262	1	0	0	0.0018	0	8.2e-06	0	0	7.8e-06	0	0	0.61
2263	1	0.0026	1.4e-05	0	0.0014	0	0	0	0	0	0	0.61
2264	0.95	0	0	0.019	0	2.5e-05	0	0	0.033	0	0	0.61
2265	1	0	0	0.0017	0	7.7e-06	0	0	1.5e-05	0	0	0.61
2266	0.95	0	0	0.022	0	2.7e-05	0	0	0.03	0	0	0.61
2267	0.95	0.013	0.0031	0	0.036	0	0	0	0	0	0	0.61
2268	0.72	0.016	0.13	0	0.13	0	0	0	0	6.5e-06	0	0.61
2269	0.98	0	0	0.016	0	2.4e-05	0	0	0.0046	0	0	0.61
2270	0.99	0.0074	4.2e-06	0	0.0033	0	0	0	0	0	0	0.61
2271	0.0058	0.004	0.69	0	0.3	0	0	0	0.00011	0	2	0.39
2272	0.79	0.03	0.019	0	0.16	0	0	0	0	0	0	0.61
2273	0.99	0.0055	0.00046	0	0.0076	0	0	0	0	0	0	0.61
2274	0.99	0.0063	0.00012	0	0.0065	0	0	0	0	0	0	0.61
2275	1	0	0	0.0027	0	1.5e-05	0	0	0	0	0	0.61
2276	0.98	0.0066	0.0006	0	0.01	0	0	0	0	0	0	0.61
2277	0.29	0.019	0.39	0	0.3	0	0	0	0.0018	0	2	0.39
2278	0.99	0.0038	3.7e-06	0	0.0015	0	0	0	0	0	0	0.61
2279	0.99	0	0	0.0061	0	1.9e-05	0	0	0	0	0	0.61
2280	0.87	0.018	0.025	0	0.088	0	0	0	7.7e-06	0	0	0.61
2281	0.98	0.011	0.0002	0	0.014	0	0	0	0	0	0	0.61
2282	0.68	0.035	0.04	0	0.24	0	0	0	0	0	0	0.61
2283	0.87	0	6.7e-06	0.0014	0	5.9e-06	0.091	0.032	6e-05	0.0076	0	0.61
2284	0.98	0.0065	0.00044	0	0.0092	0	0	0	0	0	0	0.61
2285	0.98	0	0	0.019	0	2.9e-05	0	0	0.00023	0	0	0.61
2286	0.85	0.017	0.04	0	0.094	0	0	0	5.2e-05	0	0	0.61
2287	0.99	0.0075	1.3e-05	0	0.0044	0	0	0	0	0	0	0.61
2288	1	0	0	0.00032	0	4.2e-06	0	0	0	0	0	0.61
2289	1	0.0008	0	0	4.4e-05	0	0	0	0	0	0	0.61
2290	0.93	0.029	9.1e-05	0	0.037	0	0	0	0	0	0	0.61
2291	0.97	0.011	0.00023	0	0.015	0	0	0	0	0	0	0.61
2292	0.99	0.0013	2e-06	0.012	0.00047	1.6e-05	0	0	0.0006	0	0	0.61
2293	0.97	0.0026	0.00029	0.012	0.0037	1.4e-05	0	0	0.014	0	0	0.61
2294	0.9	0	0	6.1e-06	0	0	0.095	0.0023	0	0	0	0.61
2295	1	0	0	2.4e-05	0	1.1e-06	0	0	0	0	0	0.61
2296	1	0	0	0.0019	0	8.3e-06	0	0	6.9e-06	0	0	0.61
2297	1	0	0	0.0013	0	7.1e-06	0	0	0	0	0	0.61
2298	1	0	0	0.0028	0	9.6e-06	0	0	6.5e-05	0	0	0.61
2299	1	0	0	0.0021	0	8.3e-06	0	0	3.9e-05	0	0	0.61
2300	1	0	0	0.00012	0	2.2e-06	0	0	0	0	0	0.61
