SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
1677	0	0.46	3.1e-05	0	0	0	0.025	0	0	0.053	0.46	0.00014	1	0.61
1678	0.0065	0.49	0	0	0.0037	6.4e-06	0	0	0	0	0.49	0	1	0.61
1679	0.011	0.47	0	0	0.047	0.011	0	0	0	0	0.47	0.00028	1	0.61
1680	0.0058	0.5	0	0	0.0014	0	0	0	0	0	0.5	0	1	0.61
1681	0.021	0.11	0	0	0.43	0.32	0	0	0	0	0.11	0.01	4	0.47
1682	0.017	0.39	0	0	0.13	0.062	0	0	0	4.8e-06	0.39	0.0024	1	0.61
1683	0.0071	0.48	0	0	0.02	0.0036	0	0	0	0	0.48	9.1e-05	1	0.61
1684	0.0065	0.49	0	0	0.0086	0.00018	0	0	0	0	0.49	0	1	0.61
1685	0.0042	0.5	0	0	0.00059	0	0	0	0	0	0.5	0	1	0.61
1686	0	0	0	0	0.0026	0.64	0	0	0	0.038	0	0.32	5	0.39
1687	0.0018	0.5	0	0	0.00076	4.8e-06	0	0	0	0	0.5	0	1	0.61
1688	0.016	0.44	0	0	0.084	0.017	0	0	0	0	0.44	0.00036	1	0.61
1689	0.033	0.45	0	0	0.061	0.00017	0	0	0	0	0.45	0	1	0.61
1690	0.012	0.49	0	0	0.0039	0	0	0	0	0	0.49	0	1	0.61
1691	0	0	0.00013	0	0	0	0.018	0.98	0.0052	0	0	0	7	0.043
1692	0.0084	0.49	0	0	0.0071	2.5e-05	0	0	0	0	0.49	0	1	0.61
1693	0.0081	0.49	0	0	0.016	0.00071	0	0	0	0	0.49	5.6e-06	1	0.61
1694	0.072	0.37	0	0	0.19	0.00033	0	0	0	0	0.37	0	1	0.61
1695	0.029	0.48	0	0	0.014	0	0	0	0	0	0.48	0	1	0.61
1696	0.0013	0.5	0	0	4.6e-05	0	0	0	0	0	0.5	0	1	0.61
1697	0.0026	5.2e-05	0	0	0.83	0.17	0	0	0	0	5.2e-05	0.00023	4	0.47
1698	0	0.5	4.7e-06	0	0	0	0.00064	0	0	1.3e-05	0.5	0	1	0.61
1699	0.0013	0.5	0	0	0.00015	0	0	0	0	0	0.5	0	1	0.61
1700	0.026	0.33	0	0	0.23	0.073	0	0	0	0	0.33	0.0016	1	0.61
1701	0.038	0.47	0	0	0.025	3.2e-06	0	0	0	0	0.47	0	1	0.61
1702	0.013	0.47	0	0	0.048	0.0055	0	0	0	0	0.47	7.5e-05	1	0.61
1703	0	0.5	2.5e-06	0	0	0	7.6e-05	0	0	0	0.5	0	1	0.61
1704	0.063	0.18	0	0	0.56	0.012	0	0	0	0	0.18	1.7e-05	4	0.47
1705	0.016	0.46	0	0	0.052	0.0032	0	0	0	0	0.46	2.5e-05	1	0.61
1706	0.0026	0.5	0	0	0.0016	1.6e-05	0	0	0	0	0.5	0	1	0.61
1707	0.031	0.46	0	0	0.056	0.00018	0	0	0	0	0.46	0	1	0.61
1708	0.013	0.39	0	0	0.1	0.092	0	0	9.4e-05	0.00078	0.39	0.0068	1	0.61
1709	0.019	0.35	0	0	0.17	0.099	0	0	0	8.7e-06	0.35	0.0041	1	0.61
1710	0.0052	0.5	0	0	0.0024	3.1e-06	0	0	0	0	0.5	0	1	0.61
1711	0.0046	0.5	0	0	0.00024	0	0	0	0	0	0.5	0	1	0.61
1712	0.0061	0.011	0	0	0.32	0.62	0	0	0	5e-06	0.011	0.029	5	0.39
1713	0.003	0.5	0	0	0.002	2.1e-05	0	0	0	0	0.5	0	1	0.61
1714	0.013	0.46	0	0	0.054	0.01	0	0	0	0	0.46	0.00022	1	0.61
1715	0.0097	0.49	0	0	0.006	6.7e-06	0	0	0	0	0.49	0	1	0.61
1716	0.0014	0.5	0	0	0.00026	0	0	0	0	0	0.5	0	1	0.61
1717	0.0002	0.5	0	0	2.7e-06	0	0	0	0	0	0.5	0	1	0.61
1718	0	0	4e-05	0	0	0	0.079	0.3	0.62	0.00038	0	0	8	0.13
1719	0.0081	0.48	0	0	0.026	0.0047	0	0	0	0	0.48	0.00012	1	0.61
1720	0.01	0.49	0	0	0.016	0.00022	0	0	0	0	0.49	0	1	0.61
1721	0.0096	0.49	0	0	0.014	0.00019	0	0	0	0	0.49	0	1	0.61
1722	0.025	0.25	2.3e-06	0	0.34	0.13	0.00029	0	0	5.7e-06	0.25	0	4	0.47
1723	0.018	0.047	0	0	0.59	0.3	5e-06	0	0	0	0.047	0	4	0.47
1724	0.026	0.2	1.5e-06	0	0.42	0.15	0.00014	0	0	0	0.2	0	4	0.47
1725	0	0	0	0	0	0	0	0.04	0.96	0	0	0	8	0.13
1726	0.032	0.37	2.7e-06	0	0.22	0.011	0.00022	0	0	0	0.37	0	1	0.61
1727	0.021	0.44	5.4e-06	0	0.1	0.0058	0.00083	0	0	1.8e-05	0.44	0	1	0.61
1728	0	0	0	0	0	0	0	0.004	1	0	0	0	8	0.13
1729	0.013	0.002	0	0	0.96	0.019	0	0	0	0	0.002	0	4	0.47
1730	0	0.47	1.9e-05	0	0	0	0.011	0	0	0.045	0.47	0.0049	1	0.61
1731	0.077	0.066	0	0	0.79	0.00084	0	0	0	0	0.066	0	4	0.47
1732	0.0072	0.025	0	0	0.27	0.63	0	0	0	0.00014	0.025	0.043	5	0.39
1733	0.018	0.43	0	0	0.1	0.019	0	0	0	0	0.43	0.00035	1	0.61
1734	0.0026	0.5	0	0	0.00072	0	0	0	0	0	0.5	0	1	0.61
1735	0.021	0.31	0	0	0.27	0.091	7.4e-05	0	0	0	0.31	0	1	0.61
1736	0.0027	0.5	7.2e-06	0	0.0025	2.2e-05	0.0025	0	0	0.00055	0.5	0	1	0.61
1737	0.0028	0.5	6.5e-06	0	0.0021	1.1e-05	0.0019	0	0	0.00018	0.5	0	1	0.61
1738	0.0025	0.011	0	0	0.17	0.81	0	0	0	0	0.011	0	5	0.39
1739	0.0046	0.49	5.7e-06	0	0.0089	0.00032	0.0017	0	0	0.00032	0.49	0	1	0.61
1740	0.028	0.44	0	0	0.09	0.00046	2.1e-05	0	0	0	0.44	0	1	0.61
1741	0.00071	0.5	1.2e-05	0	8.3e-05	0	0.0061	0	0	0.0012	0.5	0	1	0.61
1742	0.0067	0.08	0	0	0.21	0.63	3.1e-05	0	2e-05	0	0.08	0	5	0.39
1743	0.0034	0.49	6.6e-06	0	0.0044	7.6e-05	0.0022	0	0	0.00051	0.49	1e-06	1	0.61
1744	0.0036	0.5	0	0	0.00097	0	0	0	0	0	0.5	0	1	0.61
1745	0.011	0.47	0	0	0.04	0.0069	0	0	0	0	0.47	0.00014	1	0.61
1746	0.053	0.13	0	0	0.65	0.031	0	0	0	0	0.13	7.7e-05	4	0.47
1747	0.013	0.37	0	0	0.11	0.12	0	0	0.00031	0.0016	0.37	0.0096	1	0.61
1748	0	0.5	1.3e-05	0	0	0	0.0051	0	0	0.0037	0.5	4.7e-05	1	0.61
1749	0.014	0.33	0	0	0.15	0.19	0	0	0.00019	0	0.33	0	1	0.61
1750	0	0	0	0	0	0	0	0	1	0.00064	0	0	8	0.13
1751	0.0042	0.5	0	0	0.0042	7.9e-05	0	0	0	0	0.5	0	1	0.61
1752	0.0077	0.49	0	0	0.014	0.00054	0	0	0	0	0.49	0	1	0.61
1753	0.009	0.17	0	0	0.19	0.45	0.00014	0	9.9e-05	1.3e-05	0.17	0	5	0.39
1754	0	0	0	0.96	0	0	0	0.041	0.00012	0	0	0	3	0
1755	0.012	0.47	2.4e-06	0	0.041	0.0016	0.00029	0	0	1.7e-06	0.47	0	1	0.61
1756	0.00041	0.49	1.5e-05	0	2.1e-05	0	0.0083	0	0	0.0013	0.49	0	1	0.61
1757	0.012	0.45	2.7e-06	0	0.075	0.014	0.00044	0	0	1.6e-05	0.45	0	1	0.61
1758	0.0094	0.42	3.6e-06	0	0.087	0.068	0.001	0	0	0.00045	0.42	8.8e-06	1	0.61
1759	0	0.5	3.2e-06	0	0	0	0.00024	0	0	4.7e-06	0.5	0.0062	1	0.61
1760	0	0.49	2.2e-05	0	0	0	0.0098	0	0	0.0013	0.49	0	1	0.61
1761	0.0036	0.49	6.7e-06	0	0.0059	0.00018	0.0024	0	0	0.00088	0.49	4e-06	1	0.61
1762	0	0	0	1	0	0	0	0	0	0	0	0	3	0
1763	0.013	0.38	2.4e-06	0	0.13	0.084	0.00043	0	0	3.8e-05	0.38	0	1	0.61
1764	0.0073	0.026	0	0	0.37	0.58	0	0	0	0	0.026	0	5	0.39
1765	0.021	0.4	5.3e-06	0	0.15	0.026	0.00099	0	0	6.4e-05	0.4	0	1	0.61
1766	0.017	0.29	4.6e-06	0	0.22	0.17	0.0012	0	0.00025	0.00049	0.29	9.8e-06	1	0.61
1767	0.016	0.49	2.3e-06	0	0.0038	0	5.9e-05	0	0	0	0.49	0	1	0.61
1768	0.02	0.34	4.5e-06	0	0.22	0.087	0.0009	0	0	0.00011	0.34	0	1	0.61
1769	0	0	0	0	0	0	4.7e-05	0	0.24	0.76	0	5e-05	9	0.83
1770	0	0	0	0.99	0	0	0	0.0074	0	0	0	0	3	0
1771	6.1e-05	6.8e-06	0	0	0.044	0.96	0	0	0	0	6.8e-06	0	5	0.39
1772	0.023	0.42	4.8e-06	0	0.13	0.01	0.00069	0	0	1.3e-05	0.42	0	1	0.61
1773	0.011	0.48	9.1e-06	0	0.026	0.00052	0.0022	0	0	0.00015	0.48	0	1	0.61
1774	0.014	0.11	0	0	0.35	0.41	0.00012	0	2.3e-05	4e-06	0.11	0	5	0.39
1775	0.0053	0.49	1.3e-05	0	0.0036	7.5e-06	0.0036	0	0	0.0002	0.49	0	1	0.61
1776	0.02	0.44	5.7e-06	0	0.088	0.0044	0.00091	0	0	2.1e-05	0.44	0	1	0.61
1777	0.012	0.019	0	0	0.57	0.38	0	0	0	0	0.019	0	4	0.47
1778	0.00012	1e-06	0	0	0.21	0.79	0	0	0	0	1e-06	0	5	0.39
1779	0.0053	0.49	1.2e-05	0	0.003	3.4e-06	0.0027	0	0	6.2e-05	0.49	0	1	0.61
1780	0.0082	0.49	1.2e-05	0	0.016	0.00035	0.004	0	0	0.0011	0.49	2.8e-06	1	0.61
1781	0.019	0.46	5.4e-06	0	0.062	0.0013	0.00072	0	0	5.8e-06	0.46	0	1	0.61
1782	0.019	0.48	4.1e-06	0	0.026	4.8e-05	0.00031	0	0	0	0.48	0	1	0.61
1783	0.031	0.45	2.6e-06	0	0.074	0.00026	0.00013	0	0	0	0.45	0	1	0.61
1784	0.00085	0.48	3.3e-05	0	6.4e-05	0	0.022	0	0	0.0087	0.48	3.3e-06	1	0.61
1785	0.0015	0.0027	0	0	0.14	0.85	0	0	0.0081	0	0.0027	0	5	0.39
1786	0.027	0.32	3e-06	0	0.27	0.056	0.00038	0	0	5.7e-06	0.32	0	1	0.61
1787	0.012	0.47	9e-06	0	0.036	0.0013	0.0022	0	0	0.00023	0.47	0	1	0.61
1788	0.0083	0.49	1.2e-05	0	0.015	0.00026	0.0036	0	0	0.00067	0.49	0	1	0.61
1789	0.00033	0.47	4.8e-05	0	6.2e-06	0	0.039	0	0	0.014	0.47	1.6e-06	1	0.61
1790	0.013	0.44	0	0	0.071	0.026	0	0	0	2.2e-06	0.44	0.00091	1	0.61
1791	0.017	0.17	0	0	0.29	0.33	0	0	0	0.00011	0.17	0.019	5	0.39
1792	0.012	0.073	0	0	0.29	0.52	0	0	0	0.00033	0.073	0.037	5	0.39
1793	0.00087	0.5	0	0	4.6e-06	0	0	0	0	0	0.5	0	1	0.61
1794	0.01	0.49	0	0	0.0035	0	0	0	0	0	0.49	0	1	0.61
1795	0.027	0.33	0	0	0.24	0.071	0	0	0	0	0.33	0.0014	1	0.61
1796	0.007	0.49	0	0	0.018	0.0026	0	0	0	0	0.49	5.7e-05	1	0.61
1797	0.021	0.31	0	0	0.23	0.13	0	0	0	5.1e-06	0.31	0.005	1	0.61
1798	0	0	0	0	2.8e-06	0.19	0	0	0	0.12	0	0.69	11	0.96
1799	0.021	0.48	0	0	0.012	2.4e-06	0	0	0	0	0.48	0	1	0.61
1800	0	0.5	1.2e-06	0	0	0	3.5e-05	0	0	0	0.5	0	1	0.61
1801	0.0054	0.49	0	0	0.0082	0.00036	0	0	0	0	0.49	3.2e-06	1	0.61
1802	0.034	0.44	0	0	0.083	0.0005	0	0	0	0	0.44	0	1	0.61
1803	0.015	0.43	0	0	0.09	0.033	0	0	0	1.5e-06	0.43	0.0011	1	0.61
1804	0.026	0.019	0	0	0.85	0.09	0	0	0	0	0.019	0.00026	4	0.47
1805	0.018	0.28	0	0	0.22	0.2	0	0	0	9.7e-05	0.28	0.011	1	0.61
1806	0.017	0.04	0	0	0.55	0.35	0	0	0	0	0.04	0.007	4	0.47
1807	1.4e-06	0	0	0	0.0046	0.76	0	0	0	0.0013	0	0.24	5	0.39
1808	0.011	0.47	0	0	0.036	0.0051	0	0	0	0	0.47	9.2e-05	1	0.61
1809	0.0092	0.04	0	0	0.29	0.58	0	0	0	0.00015	0.04	0.039	5	0.39
1810	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1811	0	0	0.00011	0	0	0	0.04	0.86	0.1	1.1e-05	0	0	7	0.043
1812	0.0027	0.5	0	0	0.002	3.4e-05	0	0	0	0	0.5	0	1	0.61
1813	0.019	0.17	0	0	0.31	0.32	0	0	0	4.5e-05	0.17	0.016	5	0.39
1814	0.014	0.46	0	0	0.064	0.012	0	0	0	0	0.46	0.00023	1	0.61
1815	0.011	0.039	0	0	0.37	0.52	0	0	0	8e-06	0.039	0.024	5	0.39
1816	0	0.5	1.4e-05	0	0	0	0.0053	0	0	0.0015	0.5	1e-06	1	0.61
1817	0	0.5	1.3e-05	0	0	0	0.0045	0	0	0.0015	0.5	2.3e-06	1	0.61
1818	0	0.5	1e-05	0	0	0	0.0015	0	0	0	0.5	0	1	0.61
1819	0	0.5	5.7e-06	0	0	0	0.00069	0	0	1.7e-06	0.5	0	1	0.61
1820	0.0084	0.021	0	0	0.35	0.58	0	0	0	6.4e-06	0.021	0.027	5	0.39
1821	0	0.5	1.5e-05	0	0	0	0.0056	0	0	0.0011	0.5	0	1	0.61
1822	0	0.5	6.3e-06	0	0	0	0.00099	0	0	1.2e-05	0.5	0	1	0.61
1823	0	0.5	2.7e-06	0	0	0	0.00017	0	0	0	0.5	0	1	0.61
1824	0	0.5	5.9e-06	0	0	0	0.00077	0	0	2.8e-06	0.5	0	1	0.61
1825	0.0073	0.00085	0	0	0.83	0.16	0	0	0	0	0.00085	0.00037	4	0.47
1826	0.00019	9.7e-06	0	0	0.12	0.85	0	0	0	0	9.7e-06	0.031	5	0.39
1827	0	0.5	2.8e-06	0	0	0	0.00018	0	0	0	0.5	0	1	0.61
1828	0.019	0.4	0	0	0.14	0.045	0	0	0	0	0.4	0.0012	1	0.61
1829	0	0	0.00013	0	0	0	0.012	0.97	0.018	1.9e-06	0	0	7	0.043
1830	0	0	2.6e-05	0	0	0	0.12	0.19	0.69	5.7e-05	0	0	8	0.13
1831	0.053	0.39	0	0	0.17	0.00085	0	0	0	0	0.39	0	1	0.61
1832	0	0	0.00011	0	0	0	0.061	0.84	0.096	1.5e-06	0	0	7	0.043
1833	0	0	0.00013	0	0	0	0.02	0.95	0.029	1.5e-06	0	0	7	0.043
1834	0	0	0.00013	0	0	0	0.00061	1	3.2e-05	0	0	0	7	0.043
1835	0	0	9.9e-05	0	0	0	0.052	0.75	0.2	5e-05	0	0	7	0.043
1836	0.0034	0.5	0	0	0.002	1.2e-05	0	0	0	0	0.5	0	1	0.61
1837	0	0.49	1.5e-05	0	0	0	0.0064	0	0	0.004	0.49	1.2e-05	1	0.61
1838	0	0.45	0	0.095	0	0	0	0.00025	0	0	0.45	0	1	0.61
1839	0.0036	0.5	0	0	0.0021	1e-05	0	0	0	0	0.5	0	1	0.61
1840	0.01	0.48	0	0	0.028	0.0023	0	0	0	0	0.48	2.7e-05	1	0.61
1841	0	0	7.9e-06	0	0	0	0.075	0.06	0.86	0.00031	0	0	8	0.13
1842	0	0	0	0	0	0	0.0015	0	0.97	0.029	0	0	8	0.13
1843	0.0052	0.49	0	0	0.006	0.00012	0	0	0	0	0.49	0	1	0.61
1844	0.011	0.48	0	0	0.033	0.0027	0	0	0	0	0.48	3e-05	1	0.61
1845	0	0.5	6.4e-06	0	0	0	0.0012	0	0	5.8e-05	0.5	0	1	0.61
1846	0.0075	0.5	0	0	0.0017	0	0	0	0	0	0.5	0	1	0.61
1847	0.016	0.49	0	0	0.0087	3.1e-06	0	0	0	0	0.49	0	1	0.61
1848	0.00021	2.7e-05	0	0	0.087	0.86	0	0	0	1.3e-06	2.7e-05	0.056	5	0.39
1849	0.021	0.43	1.3e-06	0	0.12	0.0055	7.8e-05	0	0	0	0.43	0	1	0.61
1850	0.0088	0.19	1.1e-06	0	0.18	0.44	0.00019	0	0.00055	2.8e-05	0.19	0	5	0.39
1851	0.00011	0.26	1.8e-05	0	6.1e-06	0	0.028	0	0	0.42	0.26	0.034	9	0.83
1852	3e-05	0.17	1.6e-05	0	0	0	0.033	0	0	0.61	0.17	0.028	9	0.83
1853	0.00024	0.00011	0	0	0.079	0.92	0	0	0	0	0.00011	0	5	0.39
1854	1.7e-05	5.1e-05	0	0	0.0024	0.07	0	0.00025	0.93	0	5.1e-05	0	8	0.13
1855	2.6e-05	0.44	6.5e-06	0	1.2e-05	0	0.0028	0	0	0.049	0.44	0.071	1	0.61
1856	0.0035	0.49	7.3e-06	0	0.0066	0.00031	0.003	0	0	0.0022	0.49	2.7e-05	1	0.61
1857	0.018	0.13	0	0	0.44	0.28	1.1e-05	0	0	0	0.13	0	4	0.47
1858	0	0	0	0	0	0	0	0.0086	0.99	0	0	0	8	0.13
1859	3.1e-06	0.43	5.9e-06	0	0	0	0.0018	0	0	0.043	0.43	0.086	1	0.61
1860	0	0	0	0	0	0	0	0.26	0.74	0	0	0	8	0.13
1861	0	0	0	1	0	0	0	0.0009	0	0	0	0	3	0
1862	0.011	0.48	0	0	0.02	0.0004	0	0	0	0	0.48	1.4e-06	1	0.61
1863	0.0057	0.5	0	0	0.0026	3e-06	0	0	0	0	0.5	0	1	0.61
1864	0	0	0.00011	0	0	0	0.097	0.8	0.1	0	0	0	7	0.043
1865	0.006	0.48	5.7e-06	0	0.026	0.006	0.002	0	0	0.0016	0.48	4e-05	1	0.61
1866	0.01	0.46	3.3e-06	0	0.057	0.01	0.00065	0	0	4.8e-05	0.46	0	1	0.61
1867	0.0014	0.48	1.2e-05	0	0.0011	1.5e-05	0.0088	0	0	0.033	0.48	0.0022	1	0.61
1868	0.066	0.096	0	0	0.73	0.01	0	0	0	0	0.096	7.2e-06	4	0.47
1869	0.0081	0.49	0	0	0.01	0.00012	0	0	0	0	0.49	0	1	0.61
1870	0.0023	0.48	1e-05	0	0.0035	0.00021	0.0067	0	0	0.03	0.48	0.0042	1	0.61
1871	0.0044	0.5	4.3e-06	0	0.0041	1.7e-05	0.00076	0	0	9.8e-06	0.5	0	1	0.61
1872	0.0028	0.5	7.2e-06	0	0.0026	2.5e-05	0.0025	0	0	0.00057	0.5	0	1	0.61
1873	0.00069	0.48	1.6e-05	0	0.00014	0	0.012	0	0	0.02	0.48	0.00018	1	0.61
1874	0.0014	0.5	8.6e-06	0	0.00041	0	0.003	0	0	0.00028	0.5	0	1	0.61
1875	2.4e-05	9e-06	0	0	0.015	0.98	0	0	3.5e-05	0	9e-06	0	5	0.39
1876	0.0014	0.5	9.5e-06	0	0.00043	0	0.0039	0	0	0.00077	0.5	0	1	0.61
1877	0.011	0.48	2e-06	0	0.022	0.00015	0.00016	0	0	0	0.48	0	1	0.61
1878	0	0	0	0.99	0	0	0	0.011	0	0	0	0	3	0
1879	0.0022	0.5	6.8e-06	0	0.00099	0	0.0019	0	0	0.00011	0.5	0	1	0.61
1880	0	0	0	0.97	0	0	0	0.032	5.6e-05	0	0	0	3	0
1881	0.0037	0.5	5.3e-06	0	0.0034	2e-05	0.0012	0	0	5.2e-05	0.5	0	1	0.61
1882	0.011	0.46	2.9e-06	0	0.059	0.0072	0.00045	0	0	1.3e-05	0.46	0	1	0.61
1883	0.0086	0.46	4.1e-06	0	0.048	0.012	0.001	0	0	0.00022	0.46	1.1e-06	1	0.61
1884	0	0.5	1.1e-05	0	0	0	0.0034	0	0	0.0012	0.5	0.00063	1	0.61
1885	0.005	0.48	6.8e-06	0	0.019	0.0045	0.0029	0	0	0.0047	0.48	0.0003	1	0.61
1886	0.014	0.48	1.5e-06	0	0.026	8.8e-05	7.7e-05	0	0	0	0.48	0	1	0.61
1887	0.026	0.38	0	0	0.2	0.014	4.6e-05	0	0	0	0.38	0	1	0.61
1888	0.0086	0.47	4e-06	0	0.047	0.011	0.00098	0	0	0.00018	0.47	0	1	0.61
1889	0.016	0.43	1.9e-06	0	0.11	0.014	0.00021	0	0	1.5e-06	0.43	0	1	0.61
1890	0.001	0.46	1.4e-05	0	0.00054	4.6e-06	0.012	0	0	0.062	0.46	0.0055	1	0.61
1891	0.023	0.46	0	0	0.054	0.00017	2.9e-05	0	0	0	0.46	0	1	0.61
1892	0.00086	0.49	1.3e-05	0	0.00018	0	0.0072	0	0	0.004	0.49	7.7e-06	1	0.61
1893	0.031	0.44	0	0	0.092	0.00033	1.6e-05	0	0	0	0.44	0	1	0.61
1894	0.0026	0.46	9.1e-06	0	0.0065	0.0011	0.0062	0	0	0.046	0.46	0.019	1	0.61
1895	0.0042	0.49	5.1e-06	0	0.0051	5e-05	0.0012	0	0	5.9e-05	0.49	0	1	0.61
1896	0.0012	0.49	1.2e-05	0	0.00052	2.1e-06	0.0079	0	0	0.012	0.49	0.00016	1	0.61
1897	0.0019	0.48	1.1e-05	0	0.0024	8.7e-05	0.0073	0	0	0.031	0.48	0.0034	1	0.61
1898	0.0049	0.49	5.3e-06	0	0.0098	0.00033	0.0015	0	0	0.00021	0.49	0	1	0.61
1899	1.9e-05	0.077	7.3e-06	0	0	0	0.016	0	0	0.68	0.077	0.16	9	0.83
1900	0.0016	0.5	9.1e-06	0	0.00067	0	0.0038	0	0	0.00091	0.5	0	1	0.61
1901	0	0.49	6.2e-06	0	0	0	0.0011	0	0	0.00075	0.49	0.017	1	0.61
1902	1.8e-06	0.48	9.3e-06	0	0	0	0.0031	0	0	0.012	0.48	0.024	1	0.61
1903	0.0085	0.49	1.3e-06	0	0.0029	0	4.4e-05	0	0	0	0.49	0	1	0.61
1904	0	0.5	1.1e-05	0	0	0	0.0033	0	0	0.0013	0.5	0.0011	1	0.61
1905	0.0056	0.45	6.3e-06	0	0.037	0.03	0.0031	0	6.8e-05	0.012	0.45	0.0039	1	0.61
1906	0.0049	0.48	6.9e-06	0	0.019	0.0046	0.0031	0	0	0.0055	0.48	0.00041	1	0.61
1907	0.0053	0.48	6.6e-06	0	0.025	0.0087	0.0029	0	0	0.0057	0.48	0.00055	1	0.61
1908	0.0058	0.49	3.6e-06	0	0.0072	4.5e-05	0.00055	0	0	4.7e-06	0.49	0	1	0.61
1909	0	0.49	9.9e-06	0	0	0	0.0032	0	0	0.004	0.49	0.011	1	0.61
1910	0.036	0.26	0	0	0.42	0.026	8.4e-06	0	0	0	0.26	0	4	0.47
1911	0.0039	0.5	3.5e-06	0	0.0017	0	0.00041	0	0	0	0.5	0	1	0.61
1912	0.0029	0.49	8.6e-06	0	0.0048	0.00023	0.0042	0	0	0.0063	0.49	0.0002	1	0.61
1913	0.00021	0.00013	0	0	0.062	0.94	0	0	0	0	0.00013	0	5	0.39
1914	0.031	0.039	0	0	0.86	0.036	0	0	0	0	0.039	0	4	0.47
1915	0.00063	0.5	1.3e-05	0	6.2e-05	0	0.0067	0	0	0.0013	0.5	0	1	0.61
1916	0.014	0.38	2.1e-06	0	0.15	0.077	0.00031	0	0	1.3e-05	0.38	0	1	0.61
1917	0.0074	0.48	4.5e-06	0	0.033	0.0055	0.0012	0	0	0.00027	0.48	1.2e-06	1	0.61
1918	0.0012	0.5	1.1e-05	0	0.00041	0	0.0056	0	0	0.0028	0.5	6.5e-06	1	0.61
1919	0.024	0.37	1e-06	0	0.21	0.022	6e-05	0	0	0	0.37	0	1	0.61
1920	0.026	0.41	0	0	0.15	0.0048	4.4e-05	0	0	0	0.41	0	1	0.61
1921	0.0013	0.5	9.5e-06	0	0.00033	0	0.0038	0	0	0.00054	0.5	0	1	0.61
1922	0.001	0.0035	0	0	0.097	0.89	0	0	2.6e-05	0	0.0035	0	5	0.39
1923	0.0034	0.49	8.3e-06	0	0.0083	0.00088	0.0042	0	0	0.0093	0.49	0.00068	1	0.61
1924	0.0072	0.48	4.6e-06	0	0.031	0.0049	0.0012	0	0	0.0003	0.48	1.5e-06	1	0.61
1925	0.014	0.36	2e-06	0	0.16	0.1	0.00031	0	0	1.6e-05	0.36	0	1	0.61
1926	0.0018	0.46	1.1e-05	0	0.0025	0.00014	0.0083	0	0	0.061	0.46	0.016	1	0.61
1927	0.034	0.24	0	0	0.44	0.04	9e-06	0	0	0	0.24	0	4	0.47
1928	0.0032	0.5	4.5e-06	0	0.0014	0	0.00073	0	0	3.8e-06	0.5	0	1	0.61
1929	0.0072	0.41	4.8e-06	0	0.068	0.092	0.0019	4.7e-06	0.0026	0.0043	0.41	0.00082	1	0.61
1930	0.0019	0.5	0	0	0.00025	0	0	0	0	0	0.5	0	1	0.61
1931	0.00062	0.5	0	0	9.2e-05	0	6.7e-06	0	0	0	0.5	0	1	0.61
1932	0.0011	0.5	0	0	0.00026	0	0	0	0	0	0.5	0	1	0.61
1933	0	0	0	0	0	0.44	0	0	0	0	0	0.56	11	0.96
1934	0	0	0	0	0	0.32	0	0	0	0	0	0.68	11	0.96
1935	0	0.48	0	0.05	0	0	0	0	0	0	0.48	0	1	0.61
1936	0	0	0	0	0	0.067	0	0	0	4.1e-06	0	0.93	11	0.96
1937	0	0	0	0	0.0015	0.72	0	0	0	0.00078	0	0.28	5	0.39
1938	0.0061	0.49	3e-06	0	0.007	3.7e-05	0.00032	0	0	0	0.49	0	1	0.61
1939	0.043	0.18	0	0	0.54	0.064	0	0	0	0	0.18	0.0004	4	0.47
1940	0.019	0.03	0	0	0.63	0.29	0	0	0	0	0.03	0.0039	4	0.47
1941	0.0097	0.43	3.6e-06	0	0.079	0.043	0.00093	0	0	0.00029	0.43	3.5e-06	1	0.61
1942	0.019	0.45	0	0	0.08	0.0065	0	0	0	0	0.45	5.7e-05	1	0.61
1943	0.0053	0.5	0	0	0.0023	2.6e-06	0	0	0	0	0.5	0	1	0.61
1944	0.0091	0.41	3.8e-06	0	0.086	0.077	0.0011	0	0	0.00069	0.41	2.3e-05	1	0.61
1945	0.0091	0.32	2.7e-06	0	0.12	0.22	0.00075	0	0.001	0.00047	0.32	2.1e-05	1	0.61
1946	0.013	0.43	2.6e-06	0	0.099	0.03	0.00045	0	0	2.6e-05	0.43	0	1	0.61
1947	0	0	0	0.92	0	0	0	0.081	0.0011	0	0	0	3	0
1948	0.0089	0.36	3.3e-06	0	0.11	0.16	0.00098	0	0.00049	0.00081	0.36	4.7e-05	1	0.61
1949	0.01	0.49	2e-06	0	0.013	3.4e-05	0.00014	0	0	0	0.49	0	1	0.61
1950	0.018	0.48	1.1e-06	0	0.028	5e-05	4.1e-05	0	0	0	0.48	0	1	0.61
1951	0.0033	0.49	6.8e-06	0	0.0045	9.2e-05	0.0024	0	0	0.00072	0.49	2.2e-06	1	0.61
1952	7.1e-05	0.00025	0	0	0.0086	0.2	0	6.9e-05	0.79	0	0.00025	0	8	0.13
1953	0	3e-06	0	0	0	0	0	0	0	0.00039	3e-06	1	11	0.96
1954	0.0051	0.058	0	0	0.18	0.7	2.4e-05	0	0.00042	0	0.058	0	5	0.39
