SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
1051	0.28	0.041	0.28	7.3e-06	1.8e-06	0.033	0.041	7.3e-06	0.041	5.7e-06	7.3e-06	5.7e-06	0	0	0.28	5.7e-06	7.3e-06	7.3e-06	0	0.083
1052	0.33	0.00055	0.33	0	0	0.00045	0.00055	0	0.00055	0	0	0	0	0	0.33	0	0	0	0	0.083
1053	0	0.096	0	0.086	0	0.078	0.096	0.086	0.096	0.067	0.086	0.067	0	0	0	0.067	0.086	0.086	6	0.15
1054	0.00096	0.26	0.00096	0	0	0.21	0.26	0	0.26	0	0	0	0	0	0.00096	0	0	0	6	0.15
1055	0.036	0.21	0.036	0.011	0	0.17	0.21	0.011	0.21	0.0085	0.011	0.0085	0	1.4e-06	0.036	0.0085	0.011	0.011	6	0.15
1056	0.0018	0.16	0.0018	0.052	0	0.13	0.16	0.052	0.16	0.04	0.052	0.04	0	5.2e-05	0.0018	0.04	0.052	0.052	6	0.15
1057	0.13	0.16	0.13	1.2e-06	3e-06	0.13	0.16	1.2e-06	0.16	0	1.2e-06	0	0	0	0.13	0	1.2e-06	1.2e-06	6	0.15
1058	0.24	0.076	0.24	1.4e-05	2.1e-06	0.061	0.076	1.4e-05	0.076	1.1e-05	1.4e-05	1.1e-05	0	0	0.24	1.1e-05	1.4e-05	1.4e-05	0	0.083
1059	0.02	0.25	0.02	3.3e-05	0	0.2	0.25	3.3e-05	0.25	2.6e-05	3.3e-05	2.6e-05	0	0	0.02	2.6e-05	3.3e-05	3.3e-05	6	0.15
1060	0.19	0.11	0.19	0.00034	1.5e-06	0.089	0.11	0.00034	0.11	0.00026	0.00034	0.00026	0	0	0.19	0.00026	0.00034	0.00034	0	0.083
1061	2.4e-05	0.19	2.4e-05	0.037	0	0.15	0.19	0.037	0.19	0.029	0.037	0.029	0	0	2.4e-05	0.029	0.037	0.037	6	0.15
1062	0.23	0.084	0.23	4.5e-05	1.9e-06	0.067	0.084	4.5e-05	0.084	3.5e-05	4.5e-05	3.5e-05	0	0	0.23	3.5e-05	4.5e-05	4.5e-05	0	0.083
1063	0.26	0.054	0.26	0	3.5e-06	0.044	0.054	0	0.054	0	0	0	0	0	0.26	0	0	0	0	0.083
1064	7.6e-05	0.21	7.6e-05	0.028	0	0.17	0.21	0.028	0.21	0.021	0.028	0.021	0	0	7.6e-05	0.021	0.028	0.028	6	0.15
1065	8e-06	0.25	8e-06	0.0044	0	0.2	0.25	0.0044	0.25	0.0034	0.0044	0.0034	0	0	8e-06	0.0034	0.0044	0.0044	6	0.15
1066	2e-05	0.18	2e-05	0.042	0	0.15	0.18	0.042	0.18	0.033	0.042	0.033	0	0	2e-05	0.033	0.042	0.042	6	0.15
1067	0	0.13	0	0.069	0	0.1	0.13	0.069	0.13	0.054	0.069	0.054	0	0	0	0.054	0.069	0.069	6	0.15
1068	0	0.003	0	0.13	0	0.0024	0.003	0.13	0.003	0.1	0.13	0.1	0	1.2e-05	0	0.1	0.13	0.13	3	0.23
1069	0.015	0.22	0.015	0.018	0	0.17	0.22	0.018	0.22	0.014	0.018	0.014	0	2.8e-06	0.015	0.014	0.018	0.018	6	0.15
1070	0.22	0.092	0.22	5.9e-05	1.8e-06	0.074	0.092	5.9e-05	0.092	4.6e-05	5.9e-05	4.6e-05	0	0	0.22	4.6e-05	5.9e-05	5.9e-05	0	0.083
1071	0.088	0.19	0.088	6e-06	2.1e-06	0.16	0.19	6e-06	0.19	4.6e-06	6e-06	4.6e-06	0	0	0.088	4.6e-06	6e-06	6e-06	6	0.15
1072	0.015	0.25	0.015	0.0013	0	0.2	0.25	0.0013	0.25	0.001	0.0013	0.001	0	0	0.015	0.001	0.0013	0.0013	6	0.15
1073	0.33	0.0035	0.33	0	0	0.0028	0.0035	0	0.0035	0	0	0	0	0	0.33	0	0	0	0	0.083
1074	0.084	0.19	0.084	0.00098	1.1e-06	0.16	0.19	0.00098	0.19	0.00076	0.00098	0.00076	0	0	0.084	0.00076	0.00098	0.00098	6	0.15
1075	8.1e-06	0.23	8.1e-06	0.015	0	0.19	0.23	0.015	0.23	0.012	0.015	0.012	0	0	8.1e-06	0.012	0.015	0.015	6	0.15
1076	0.022	0.23	0.022	0.0074	0	0.19	0.23	0.0074	0.23	0.0057	0.0074	0.0057	0	0	0.022	0.0057	0.0074	0.0074	6	0.15
1077	0.33	0.00037	0.33	0	1.1e-06	0.0003	0.00037	0	0.00037	0	0	0	0	0	0.33	0	0	0	0	0.083
1078	0	0.014	0	0.13	0	0.012	0.014	0.13	0.014	0.1	0.13	0.1	0	0	0	0.1	0.13	0.13	3	0.23
1079	0.18	0.12	0.18	0.00041	1.5e-06	0.095	0.12	0.00041	0.12	0.00031	0.00041	0.00031	0	0	0.18	0.00031	0.00041	0.00041	0	0.083
1080	0	0.14	0	0.066	0	0.11	0.14	0.066	0.14	0.051	0.066	0.051	0	0.0021	0	0.051	0.066	0.066	6	0.15
1081	0.33	0.00033	0.33	0	1e-06	0.00027	0.00033	0	0.00033	0	0	0	0	0	0.33	0	0	0	0	0.083
1082	1.6e-05	0.02	1.6e-05	0.12	0	0.016	0.02	0.12	0.02	0.092	0.12	0.092	0.015	0.041	1.6e-05	0.092	0.12	0.12	3	0.23
1083	0.29	0.035	0.29	1.5e-06	2.1e-06	0.028	0.035	1.5e-06	0.035	1.2e-06	1.5e-06	1.2e-06	0	0	0.29	1.2e-06	1.5e-06	1.5e-06	0	0.083
1084	0.023	0.24	0.023	2.8e-05	0	0.2	0.24	2.8e-05	0.24	2.2e-05	2.8e-05	2.2e-05	0	0	0.023	2.2e-05	2.8e-05	2.8e-05	6	0.15
1085	0.00019	0.26	0.00019	0.00043	0	0.21	0.26	0.00043	0.26	0.00033	0.00043	0.00033	0	0	0.00019	0.00033	0.00043	0.00043	6	0.15
1086	0	0.19	0	0.038	0	0.15	0.19	0.038	0.19	0.029	0.038	0.029	0	0.0012	0	0.029	0.038	0.038	6	0.15
1087	0.0031	0.25	0.0031	0.0037	0	0.2	0.25	0.0037	0.25	0.0029	0.0037	0.0029	0	0	0.0031	0.0029	0.0037	0.0037	6	0.15
1088	9.8e-06	0.03	9.8e-06	0.12	0	0.025	0.03	0.12	0.03	0.093	0.12	0.093	1.3e-06	0.0027	9.8e-06	0.093	0.12	0.12	3	0.23
1089	0	0.24	0	0.013	0	0.19	0.24	0.013	0.24	0.01	0.013	0.01	0	0	0	0.01	0.013	0.013	6	0.15
1090	0.00027	0.24	0.00027	0.014	0	0.19	0.24	0.014	0.24	0.011	0.014	0.011	0	0	0.00027	0.011	0.014	0.014	6	0.15
1091	0.33	0.0055	0.33	0	1.8e-06	0.0045	0.0055	0	0.0055	0	0	0	0	0	0.33	0	0	0	0	0.083
1092	5.3e-06	0.047	5.3e-06	0.11	0	0.038	0.047	0.11	0.047	0.087	0.11	0.087	0	9.4e-05	5.3e-06	0.087	0.11	0.11	3	0.23
1093	0.00029	0.17	0.00029	0.048	0	0.14	0.17	0.048	0.17	0.037	0.048	0.037	0.00025	0.0015	0.00029	0.037	0.048	0.048	6	0.15
1094	0.012	0.24	0.012	0.0068	0	0.19	0.24	0.0068	0.24	0.0053	0.0068	0.0053	0	0	0.012	0.0053	0.0068	0.0068	6	0.15
1095	0	0.15	0	0.059	0	0.12	0.15	0.059	0.15	0.045	0.059	0.045	0	0.0019	0	0.045	0.059	0.059	6	0.15
1096	0.00058	0.23	0.00058	0.017	0	0.18	0.23	0.017	0.23	0.013	0.017	0.013	0	0	0.00058	0.013	0.017	0.017	6	0.15
1097	0	0.015	0	0.13	0	0.012	0.015	0.13	0.015	0.1	0.13	0.1	0	6.2e-06	0	0.1	0.13	0.13	3	0.23
1098	0.014	0.22	0.014	0.016	0	0.18	0.22	0.016	0.22	0.012	0.016	0.012	0	1.3e-06	0.014	0.012	0.016	0.016	6	0.15
1099	0.00062	0.21	0.00062	0.029	0	0.17	0.21	0.029	0.21	0.023	0.029	0.023	0	4.9e-06	0.00062	0.023	0.029	0.029	6	0.15
1100	0.17	0.13	0.17	2.1e-06	2.9e-06	0.11	0.13	2.1e-06	0.13	1.6e-06	2.1e-06	1.6e-06	0	0	0.17	1.6e-06	2.1e-06	2.1e-06	0	0.083
1101	0.0029	0.26	0.0029	0.00073	0	0.21	0.26	0.00073	0.26	0.00056	0.00073	0.00056	0	0	0.0029	0.00056	0.00073	0.00073	6	0.15
1102	0	0.0054	0	0.13	0	0.0043	0.0054	0.13	0.0054	0.1	0.13	0.1	0	0.0054	0	0.1	0.13	0.13	3	0.23
1103	0	0.2	0	0.031	0	0.16	0.2	0.031	0.2	0.024	0.031	0.024	0	0.00088	0	0.024	0.031	0.031	6	0.15
1104	0	0.016	0	0.13	0	0.013	0.016	0.13	0.016	0.099	0.13	0.099	0	0.00069	0	0.099	0.13	0.13	3	0.23
1105	0.03	0.22	0.03	0.011	0	0.18	0.22	0.011	0.22	0.0083	0.011	0.0083	0	0	0.03	0.0083	0.011	0.011	6	0.15
1106	0	0.18	0	0.043	0	0.15	0.18	0.043	0.18	0.033	0.043	0.033	0	0.0013	0	0.033	0.043	0.043	6	0.15
1107	2.3e-05	0.22	2.3e-05	0.022	0	0.18	0.22	0.022	0.22	0.017	0.022	0.017	0	0	2.3e-05	0.017	0.022	0.022	6	0.15
1108	1.7e-06	0.26	1.7e-06	0.00035	0	0.21	0.26	0.00035	0.26	0.00027	0.00035	0.00027	0	0	1.7e-06	0.00027	0.00035	0.00035	6	0.15
1109	0.0029	0.21	0.0029	0.028	0	0.17	0.21	0.028	0.21	0.021	0.028	0.021	0	2e-06	0.0029	0.021	0.028	0.028	6	0.15
1110	5.3e-06	0.15	5.3e-06	0.06	0	0.12	0.15	0.06	0.15	0.046	0.06	0.046	0	1.8e-05	5.3e-06	0.046	0.06	0.06	6	0.15
1111	0	0.23	0	0.018	0	0.18	0.23	0.018	0.23	0.014	0.018	0.014	0	0.00014	0	0.014	0.018	0.018	6	0.15
1112	0.0007	0.25	0.0007	0.0067	0	0.2	0.25	0.0067	0.25	0.0052	0.0067	0.0052	0	0	0.0007	0.0052	0.0067	0.0067	6	0.15
1113	0.31	0.021	0.31	0	5.1e-06	0.017	0.021	0	0.021	0	0	0	0	0	0.31	0	0	0	0	0.083
1114	0.0012	0.26	0.0012	0.00037	0	0.21	0.26	0.00037	0.26	0.00029	0.00037	0.00029	0	0	0.0012	0.00029	0.00037	0.00037	6	0.15
1115	0.031	0.2	0.031	0.02	0	0.16	0.2	0.02	0.2	0.016	0.02	0.016	0	2.3e-05	0.031	0.016	0.02	0.02	6	0.15
1116	0.096	0.18	0.096	0.0013	1.1e-06	0.15	0.18	0.0013	0.18	0.001	0.0013	0.001	0	0	0.096	0.001	0.0013	0.0013	6	0.15
1117	0.2	0.11	0.2	0.00013	1.7e-06	0.087	0.11	0.00013	0.11	0.0001	0.00013	0.0001	0	0	0.2	0.0001	0.00013	0.00013	0	0.083
1118	0.33	0.0018	0.33	0	1.2e-06	0.0015	0.0018	0	0.0018	0	0	0	0	0	0.33	0	0	0	0	0.083
1119	0.33	0.0041	0.33	0	2.4e-06	0.0033	0.0041	0	0.0041	0	0	0	0	0	0.33	0	0	0	0	0.083
1120	0.036	0.23	0.036	0.0022	0	0.19	0.23	0.0022	0.23	0.0017	0.0022	0.0017	0	0	0.036	0.0017	0.0022	0.0022	6	0.15
1121	0.0044	0.25	0.0044	0.0024	0	0.2	0.25	0.0024	0.25	0.0019	0.0024	0.0019	0	0	0.0044	0.0019	0.0024	0.0024	6	0.15
1122	0.071	0.19	0.071	0.0069	0	0.16	0.19	0.0069	0.19	0.0054	0.0069	0.0054	0	0	0.071	0.0054	0.0069	0.0069	6	0.15
1123	0.00061	0.26	0.00061	0.00062	0	0.21	0.26	0.00062	0.26	0.00048	0.00062	0.00048	0	0	0.00061	0.00048	0.00062	0.00062	6	0.15
1124	0.0024	0.26	0.0024	8.9e-05	0	0.21	0.26	8.9e-05	0.26	6.9e-05	8.9e-05	6.9e-05	0	0	0.0024	6.9e-05	8.9e-05	8.9e-05	6	0.15
1125	0	0.26	0	0.0026	0	0.21	0.26	0.0026	0.26	0.002	0.0026	0.002	0	0	0	0.002	0.0026	0.0026	6	0.15
1126	0.33	0.0041	0.33	0	2.6e-06	0.0033	0.0041	0	0.0041	0	0	0	0	0	0.33	0	0	0	0	0.083
1127	0.29	0.035	0.29	1.2e-05	1.6e-06	0.028	0.035	1.2e-05	0.035	9e-06	1.2e-05	9e-06	0	0	0.29	9e-06	1.2e-05	1.2e-05	0	0.083
1128	0.33	1.8e-05	0.33	0	0	1.5e-05	1.8e-05	0	1.8e-05	0	0	0	0	0	0.33	0	0	0	0	0.083
1129	0.32	0.0077	0.32	0	1.7e-06	0.0062	0.0077	0	0.0077	0	0	0	0	0	0.32	0	0	0	0	0.083
1130	0.29	0.035	0.29	0	5.5e-06	0.028	0.035	0	0.035	0	0	0	0	0	0.29	0	0	0	0	0.083
1131	2.1e-05	0.11	2.1e-05	0.078	0	0.09	0.11	0.078	0.11	0.061	0.078	0.061	0	2.3e-06	2.1e-05	0.061	0.078	0.078	6	0.15
1132	0	0.061	0	0.1	0	0.049	0.061	0.1	0.061	0.081	0.1	0.081	0	1e-06	0	0.081	0.1	0.1	3	0.23
1133	0	0.068	0	0.1	0	0.055	0.068	0.1	0.068	0.078	0.1	0.078	0	0	0	0.078	0.1	0.1	3	0.23
1134	0.091	0.19	0.091	1.3e-06	2.6e-06	0.15	0.19	1.3e-06	0.19	1e-06	1.3e-06	1e-06	0	0	0.091	1e-06	1.3e-06	1.3e-06	6	0.15
1135	8.8e-06	0.25	8.8e-06	0.0087	0	0.2	0.25	0.0087	0.25	0.0067	0.0087	0.0067	0	0	8.8e-06	0.0067	0.0087	0.0087	6	0.15
1136	0.044	0.2	0.044	0.014	0	0.16	0.2	0.014	0.2	0.011	0.014	0.011	0	6.9e-06	0.044	0.011	0.014	0.014	6	0.15
1137	0.0093	0.21	0.0093	0.023	0	0.17	0.21	0.023	0.21	0.018	0.023	0.018	0	4.7e-06	0.0093	0.018	0.023	0.023	6	0.15
1138	0.33	0.00017	0.33	0	0	0.00013	0.00017	0	0.00017	0	0	0	0	0	0.33	0	0	0	0	0.083
1139	0	0.13	0	0.066	0	0.11	0.13	0.066	0.13	0.051	0.066	0.051	0	0.0024	0	0.051	0.066	0.066	6	0.15
1140	0.037	0.2	0.037	0.019	0	0.16	0.2	0.019	0.2	0.015	0.019	0.015	0	0.00024	0.037	0.015	0.019	0.019	6	0.15
1141	8.5e-05	0.25	8.5e-05	0.0073	0	0.2	0.25	0.0073	0.25	0.0057	0.0073	0.0057	0	0.0002	8.5e-05	0.0057	0.0073	0.0073	6	0.15
1142	0.33	0.0065	0.33	0	4.8e-06	0.0052	0.0065	0	0.0065	0	0	0	0	0	0.33	0	0	0	0	0.083
1143	0	0.16	0	0.053	0	0.13	0.16	0.053	0.16	0.041	0.053	0.041	0	0	0	0.041	0.053	0.053	6	0.15
1144	0	0.11	0	0.077	0	0.092	0.11	0.077	0.11	0.06	0.077	0.06	0	4.6e-05	0	0.06	0.077	0.077	6	0.15
1145	7.3e-06	0.19	7.3e-06	0.037	0	0.15	0.19	0.037	0.19	0.029	0.037	0.029	0	0	7.3e-06	0.029	0.037	0.037	6	0.15
1146	0	0.029	0	0.12	0	0.023	0.029	0.12	0.029	0.094	0.12	0.094	0	0	0	0.094	0.12	0.12	3	0.23
1147	0.0003	0.17	0.0003	0.049	0	0.13	0.17	0.049	0.17	0.038	0.049	0.038	0	0.0001	0.0003	0.038	0.049	0.049	6	0.15
1148	0.041	0.22	0.041	0.0055	0	0.18	0.22	0.0055	0.22	0.0042	0.0055	0.0042	0	0	0.041	0.0042	0.0055	0.0055	6	0.15
1149	0.0001	0.2	0.0001	0.031	0	0.16	0.2	0.031	0.2	0.024	0.031	0.024	0	0	0.0001	0.024	0.031	0.031	6	0.15
1150	0	0.19	0	0.04	0	0.15	0.19	0.04	0.19	0.031	0.04	0.031	0	0.00011	0	0.031	0.04	0.04	6	0.15
1151	0.0012	0.25	0.0012	0.0067	0	0.2	0.25	0.0067	0.25	0.0052	0.0067	0.0052	0	0	0.0012	0.0052	0.0067	0.0067	6	0.15
1152	0	0.079	0	0.096	0	0.063	0.079	0.096	0.079	0.074	0.096	0.074	0	4.5e-06	0	0.074	0.096	0.096	3	0.23
1153	0.016	0.25	0.016	0.00092	0	0.2	0.25	0.00092	0.25	0.00071	0.00092	0.00071	0	0	0.016	0.00071	0.00092	0.00092	6	0.15
1154	0.00012	0.25	0.00012	0.0072	0	0.2	0.25	0.0072	0.25	0.0056	0.0072	0.0056	0	0	0.00012	0.0056	0.0072	0.0072	6	0.15
1155	0.061	0.21	0.061	9.5e-05	0	0.17	0.21	9.5e-05	0.21	7.3e-05	9.5e-05	7.3e-05	0	0	0.061	7.3e-05	9.5e-05	9.5e-05	6	0.15
1156	0.076	0.2	0.076	0.00089	0	0.16	0.2	0.00089	0.2	0.00069	0.00089	0.00069	0	0	0.076	0.00069	0.00089	0.00089	6	0.15
1157	6.4e-06	0.21	6.4e-06	0.029	0	0.17	0.21	0.029	0.21	0.023	0.029	0.023	0	0	6.4e-06	0.023	0.029	0.029	6	0.15
1158	0.013	0.21	0.013	0.023	0	0.17	0.21	0.023	0.21	0.018	0.023	0.018	0	8e-05	0.013	0.018	0.023	0.023	6	0.15
1159	4.6e-06	0.15	4.6e-06	0.057	0	0.12	0.15	0.057	0.15	0.044	0.057	0.044	0	0.0021	4.6e-06	0.044	0.057	0.057	6	0.15
1160	2.1e-05	0.18	2.1e-05	0.042	0	0.15	0.18	0.042	0.18	0.033	0.042	0.033	1.5e-05	0.0016	2.1e-05	0.033	0.042	0.042	6	0.15
1161	0.036	0.21	0.036	0.013	0	0.17	0.21	0.013	0.21	0.01	0.013	0.01	0	8.5e-05	0.036	0.01	0.013	0.013	6	0.15
1162	0	0.094	0	0.087	0	0.076	0.094	0.087	0.094	0.068	0.087	0.068	0	0.0029	0	0.068	0.087	0.087	6	0.15
1163	0	0.26	0	0.0023	0	0.21	0.26	0.0023	0.26	0.0018	0.0023	0.0018	0	4.8e-05	0	0.0018	0.0023	0.0023	6	0.15
1164	0.0028	0.25	0.0028	0.0069	0	0.2	0.25	0.0069	0.25	0.0054	0.0069	0.0054	0	0.00018	0.0028	0.0054	0.0069	0.0069	6	0.15
1165	0	0.095	0	0.087	0	0.076	0.095	0.087	0.095	0.067	0.087	0.067	0	0.0033	0	0.067	0.087	0.087	6	0.15
1166	0.00025	0.19	0.00025	0.036	0	0.16	0.19	0.036	0.19	0.028	0.036	0.028	0	0.0012	0.00025	0.028	0.036	0.036	6	0.15
1167	0	0.092	0	0.088	0	0.074	0.092	0.088	0.092	0.068	0.088	0.068	0	0.0032	0	0.068	0.088	0.088	6	0.15
1168	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0.62
1169	0.0014	0.2	0.0014	0.032	0	0.16	0.2	0.032	0.2	0.025	0.032	0.025	9.6e-06	0.0011	0.0014	0.025	0.032	0.032	6	0.15
1170	0.011	0.24	0.011	0.0054	0	0.2	0.24	0.0054	0.24	0.0042	0.0054	0.0042	0	7.7e-05	0.011	0.0042	0.0054	0.0054	6	0.15
1171	0.037	0.21	0.037	0.012	0	0.17	0.21	0.012	0.21	0.0093	0.012	0.0093	0	4.3e-05	0.037	0.0093	0.012	0.012	6	0.15
1172	0.0036	0.24	0.0036	0.011	0	0.19	0.24	0.011	0.24	0.0087	0.011	0.0087	0	0.00032	0.0036	0.0087	0.011	0.011	6	0.15
1173	0.00014	0.26	0.00014	0.00033	0	0.21	0.26	0.00033	0.26	0.00025	0.00033	0.00025	0	6.3e-06	0.00014	0.00025	0.00033	0.00033	6	0.15
1174	0	0.22	0	0.023	0	0.18	0.22	0.023	0.22	0.018	0.023	0.018	0	0.0006	0	0.018	0.023	0.023	6	0.15
1175	7e-06	0.18	7e-06	0.041	0	0.15	0.18	0.041	0.18	0.031	0.041	0.031	0	0.0012	7e-06	0.031	0.041	0.041	6	0.15
1176	0	0.25	0	0.0062	0	0.2	0.25	0.0062	0.25	0.0048	0.0062	0.0048	0	0.00013	0	0.0048	0.0062	0.0062	6	0.15
1177	0.0061	0.26	0.0061	0.0011	0	0.21	0.26	0.0011	0.26	0.00085	0.0011	0.00085	0	2.1e-06	0.0061	0.00085	0.0011	0.0011	6	0.15
1178	0.015	0.23	0.015	0.0097	0	0.19	0.23	0.0097	0.23	0.0075	0.0097	0.0075	0	0.00018	0.015	0.0075	0.0097	0.0097	6	0.15
1179	0.00016	0.26	0.00016	0.00029	0	0.21	0.26	0.00029	0.26	0.00023	0.00029	0.00023	0	5.5e-06	0.00016	0.00023	0.00029	0.00029	6	0.15
1180	0	0.0023	0	0.13	0	0.0019	0.0023	0.13	0.0023	0.1	0.13	0.1	0	0.0048	0	0.1	0.13	0.13	3	0.23
1181	0	0.17	0	0.048	0	0.14	0.17	0.048	0.17	0.037	0.048	0.037	0	0.0019	0	0.037	0.048	0.048	6	0.15
1182	0.16	0.14	0.16	0	3.1e-06	0.11	0.14	0	0.14	0	0	0	0	0	0.16	0	0	0	0	0.083
1183	0	0.19	0	0.039	0	0.15	0.19	0.039	0.19	0.03	0.039	0.03	0	0.0011	0	0.03	0.039	0.039	6	0.15
1184	0.00025	0.26	0.00025	0.003	0	0.21	0.26	0.003	0.26	0.0024	0.003	0.0024	0	0	0.00025	0.0024	0.003	0.003	6	0.15
1185	0	0.051	0	0.11	0	0.041	0.051	0.11	0.051	0.085	0.11	0.085	0	0	0	0.085	0.11	0.11	3	0.23
1186	0	0.12	0	0.073	0	0.099	0.12	0.073	0.12	0.056	0.073	0.056	0	0	0	0.056	0.073	0.073	6	0.15
1187	0.00076	0.26	0.00076	0.0027	0	0.21	0.26	0.0027	0.26	0.0021	0.0027	0.0021	0	0	0.00076	0.0021	0.0027	0.0027	6	0.15
1188	1.9e-05	0.14	1.9e-05	0.062	0	0.12	0.14	0.062	0.14	0.048	0.062	0.048	0	3.5e-06	1.9e-05	0.048	0.062	0.062	6	0.15
1189	0.0025	0.22	0.0025	0.02	0	0.18	0.22	0.02	0.22	0.016	0.02	0.016	0	2.6e-06	0.0025	0.016	0.02	0.02	6	0.15
1190	0.00017	0.26	0.00017	0.0038	0	0.21	0.26	0.0038	0.26	0.003	0.0038	0.003	0	0	0.00017	0.003	0.0038	0.0038	6	0.15
1191	0.08	0.2	0.08	0	2.2e-06	0.16	0.2	0	0.2	0	0	0	0	0	0.08	0	0	0	6	0.15
1192	9.7e-05	0.26	9.7e-05	0.0018	0	0.21	0.26	0.0018	0.26	0.0014	0.0018	0.0014	0	0	9.7e-05	0.0014	0.0018	0.0018	6	0.15
1193	0.00035	0.26	0.00035	0.0016	0	0.21	0.26	0.0016	0.26	0.0013	0.0016	0.0013	0	0	0.00035	0.0013	0.0016	0.0016	6	0.15
1194	0.00049	0.26	0.00049	0.0011	0	0.21	0.26	0.0011	0.26	0.00085	0.0011	0.00085	0	0	0.00049	0.00085	0.0011	0.0011	6	0.15
1195	0.037	0.22	0.037	0.0049	0	0.18	0.22	0.0049	0.22	0.0038	0.0049	0.0038	0	0	0.037	0.0038	0.0049	0.0049	6	0.15
1196	0.00017	0.23	0.00017	0.017	0	0.18	0.23	0.017	0.23	0.013	0.017	0.013	0	0	0.00017	0.013	0.017	0.017	6	0.15
1197	0	0.19	0	0.036	0	0.16	0.19	0.036	0.19	0.028	0.036	0.028	0	0	0	0.028	0.036	0.036	6	0.15
1198	0.024	0.24	0.024	0.003	0	0.19	0.24	0.003	0.24	0.0023	0.003	0.0023	0	0	0.024	0.0023	0.003	0.003	6	0.15
1199	5.8e-05	0.15	5.8e-05	0.059	0	0.12	0.15	0.059	0.15	0.045	0.059	0.045	0	2.1e-05	5.8e-05	0.045	0.059	0.059	6	0.15
1200	0	0.13	0	0.071	0	0.1	0.13	0.071	0.13	0.055	0.071	0.055	0	0	0	0.055	0.071	0.071	6	0.15
1201	2e-06	0.15	2e-06	0.06	0	0.12	0.15	0.06	0.15	0.047	0.06	0.047	0	0.00026	2e-06	0.047	0.06	0.06	6	0.15
1202	0	0.031	0	0.12	0	0.025	0.031	0.12	0.031	0.093	0.12	0.093	0	0	0	0.093	0.12	0.12	3	0.23
1203	0.077	0.2	0.077	0.0035	0	0.16	0.2	0.0035	0.2	0.0027	0.0035	0.0027	0	0	0.077	0.0027	0.0035	0.0035	6	0.15
1204	0.086	0.19	0.086	0.0029	0	0.15	0.19	0.0029	0.19	0.0023	0.0029	0.0023	0	0	0.086	0.0023	0.0029	0.0029	6	0.15
1205	2.8e-05	0.25	2.8e-05	0.0075	0	0.2	0.25	0.0075	0.25	0.0058	0.0075	0.0058	0	0	2.8e-05	0.0058	0.0075	0.0075	6	0.15
1206	0.00011	0.26	0.00011	0.0005	0	0.21	0.26	0.0005	0.26	0.00038	0.0005	0.00038	0	0	0.00011	0.00038	0.0005	0.0005	6	0.15
1207	0	0.26	0	0.0025	0	0.21	0.26	0.0025	0.26	0.002	0.0025	0.002	0	0	0	0.002	0.0025	0.0025	6	0.15
1208	0	0.18	0	0.043	0	0.15	0.18	0.043	0.18	0.033	0.043	0.033	0	0	0	0.033	0.043	0.043	6	0.15
1209	0.0013	0.26	0.0013	0.0025	0	0.21	0.26	0.0025	0.26	0.002	0.0025	0.002	0	0	0.0013	0.002	0.0025	0.0025	6	0.15
1210	0.00023	0.21	0.00023	0.03	0	0.17	0.21	0.03	0.21	0.023	0.03	0.023	0	0	0.00023	0.023	0.03	0.03	6	0.15
1211	2e-06	0.11	2e-06	0.081	0	0.086	0.11	0.081	0.11	0.063	0.081	0.063	0	3.2e-06	2e-06	0.063	0.081	0.081	6	0.15
1212	0.008	0.23	0.008	0.016	0	0.18	0.23	0.016	0.23	0.013	0.016	0.013	0	5.4e-06	0.008	0.013	0.016	0.016	6	0.15
1213	0.0048	0.26	0.0048	2.9e-05	0	0.21	0.26	2.9e-05	0.26	2.3e-05	2.9e-05	2.3e-05	0	0	0.0048	2.3e-05	2.9e-05	2.9e-05	6	0.15
1214	1.2e-05	0.24	1.2e-05	0.013	0	0.19	0.24	0.013	0.24	0.01	0.013	0.01	0	0	1.2e-05	0.01	0.013	0.013	6	0.15
1215	1.5e-05	0.16	1.5e-05	0.053	0	0.13	0.16	0.053	0.16	0.041	0.053	0.041	2.5e-06	0.001	1.5e-05	0.041	0.053	0.053	6	0.15
1216	0.14	0.15	0.14	4.6e-06	2.1e-06	0.12	0.15	4.6e-06	0.15	3.6e-06	4.6e-06	3.6e-06	0	0	0.14	3.6e-06	4.6e-06	4.6e-06	6	0.15
1217	0	0.13	0	0.068	0	0.11	0.13	0.068	0.13	0.053	0.068	0.053	0	0	0	0.053	0.068	0.068	6	0.15
1218	0	0.17	0	0.048	0	0.14	0.17	0.048	0.17	0.037	0.048	0.037	0	0	0	0.037	0.048	0.048	6	0.15
1219	0.093	0.19	0.093	0.00045	0	0.15	0.19	0.00045	0.19	0.00035	0.00045	0.00035	0	0	0.093	0.00035	0.00045	0.00045	6	0.15
1220	0	0.11	0	0.077	0	0.092	0.11	0.077	0.11	0.06	0.077	0.06	0	0	0	0.06	0.077	0.077	6	0.15
1221	0.0013	0.26	0.0013	8e-05	0	0.21	0.26	8e-05	0.26	6.2e-05	8e-05	6.2e-05	0	0	0.0013	6.2e-05	8e-05	8e-05	6	0.15
1222	0	0.16	0	0.056	0	0.12	0.16	0.056	0.16	0.043	0.056	0.043	3.9e-05	0.0032	0	0.043	0.056	0.056	6	0.15
